Species,r_value,p_value,stError,euclidean,distribution
Polaribacter reichenbachii,0.8625,0.0,0.0,0.02,uniform
Jeotgalibaca sp,0.9626,0.0,0.0,0.017,uniform
Thioclava nitratireducens,0.928,0.0,1e-05,0.351,uniform
Kosakonia cowanii,0.8981,0.0,2e-05,0.444,uniform
Halioglobus japonicus,0.9326,0.0,1e-05,0.305,uniform
Streptomyces autolyticus,0.9956,0.0,0.0,0.113,uniform
Aquaspirillum sp,0.8316,0.0,3e-05,0.262,uniform
Auricoccus indicus,0.9929,0.0,0.0,0.373,uniform
Staphylococcus cohnii,0.8868,0.0,1e-05,0.065,uniform
Tessaracoccus sp,0.8823,0.0,2e-05,0.373,uniform
Tessaracoccus flavescens,0.919,0.0,2e-05,0.45,uniform
Vagococcus penaei,0.9481,0.0,0.0,0.044,uniform
Pseudoalteromonas aliena,0.8719,0.0,1e-05,0.11,uniform
Labrenzia aggregata,0.9921,0.0,0.0,0.286,uniform
Sedimentisphaera cyanobacteriorum,0.9648,0.0,1e-05,0.373,uniform
Nostocales cyanobacterium,0.7576,0.0,1e-05,0.016,uniform
Helicobacter bilis,0.9837,0.0,0.0,0.155,uniform
Phycisphaerae bacterium,0.9697,0.0,0.0,0.176,uniform
Microbulbifer agarilyticus,0.9417,0.0,1e-05,0.312,uniform
Campylobacter sputorum,0.9452,0.0,1e-05,0.371,uniform
Desulfotomaculum ferrireducens,0.8457,0.0,2e-05,0.35,uniform
Novibacillus thermophilus,0.9657,0.0,1e-05,0.242,uniform
Pantoea alhagi,0.9522,0.0,1e-05,0.177,uniform
Streptomyces pactum,0.9847,0.0,0.0,0.223,uniform
Jeotgalibaca dankookensis,0.9528,0.0,0.0,0.052,uniform
Cellvibrio sp,0.9661,0.0,0.0,0.168,uniform
Brachyspira hampsonii,0.9642,0.0,0.0,0.065,uniform
Vibrio owensii,0.9618,0.0,1e-05,0.475,uniform
Eubacterium limosum,0.9065,0.0,1e-05,0.126,uniform
Citrobacter werkmanii,0.9779,0.0,1e-05,0.278,uniform
Acinetobacter calcoaceticus,0.9898,0.0,0.0,0.099,uniform
Acinetobacter lactucae,0.953,0.0,0.0,0.156,uniform
Paenibacillus kribbensis,0.9701,0.0,0.0,0.061,uniform
Agarilytica rhodophyticola,0.9585,0.0,0.0,0.021,uniform
Spirosoma aerolatum,0.9429,0.0,0.0,0.022,uniform
Spirosoma rigui,0.9732,0.0,0.0,0.109,uniform
Martelella mediterranea,0.9752,0.0,1e-05,0.35,uniform
Candidatus Thiodictyon,0.9718,0.0,0.0,0.182,uniform
Staphylococcus sciuri,0.9935,0.0,0.0,0.048,uniform
Rhodothermaceae bacterium,0.9968,0.0,0.0,0.21,uniform
Yersinia sp,0.8385,0.0,1e-05,0.192,uniform
Streptococcus equinus,0.9623,0.0,0.0,0.03,uniform
Citrobacter braakii,0.9754,0.0,1e-05,0.271,uniform
Neisseria mucosa,0.9663,0.0,0.0,0.023,uniform
Colwellia beringensis,0.9377,0.0,1e-05,0.064,uniform
Actinomyces gaoshouyii,0.9117,0.0,0.0,0.041,uniform
Shewanella japonica,0.9868,0.0,0.0,0.047,uniform
Roseovarius mucosus,0.9913,0.0,0.0,0.494,uniform
Kitasatospora albolonga,0.7991,0.0,3e-05,0.155,uniform
Veillonella atypica,0.9488,0.0,0.0,0.031,uniform
Kitasatospora aureofaciens,0.8529,0.0,1e-05,0.166,uniform
Streptomyces gilvosporeus,0.9661,0.0,0.0,0.122,uniform
Streptomyces violaceoruber,0.9839,0.0,0.0,0.26,uniform
Staphylococcus hominis,0.9642,0.0,0.0,0.108,uniform
Cnuibacter physcomitrellae,0.9342,0.0,1e-05,0.338,uniform
Halobacillus mangrovi,0.8908,0.0,1e-05,0.061,uniform
Staphylococcus lutrae,0.9944,0.0,0.0,0.492,uniform
Mycobacterium dioxanotrophicus,0.9872,0.0,0.0,0.115,uniform
Bacillus krulwichiae,0.9747,0.0,0.0,0.024,uniform
Mycobacterium colombiense,0.97,0.0,1e-05,0.37,uniform
Cellulosimicrobium sp,0.9948,0.0,0.0,0.279,uniform
Campylobacter cuniculorum,0.9359,0.0,1e-05,0.38,uniform
Bacillus horikoshii,0.7695,0.0,1e-05,0.039,uniform
Sphingobium yanoikuyae,0.9917,0.0,0.0,0.27,uniform
Sedimentisphaera salicampi,0.9866,0.0,0.0,0.325,uniform
Macrococcus canis,0.9943,0.0,0.0,0.155,uniform
Mesorhizobium sp,0.9897,0.0,0.0,0.274,uniform
Streptomyces pluripotens,0.9478,0.0,1e-05,0.159,uniform
Bordetella genomosp,0.9921,0.0,0.0,0.455,uniform
Pseudorhodoplanes sinuspersici,0.9908,0.0,0.0,0.139,uniform
Photobacterium damselae,0.9889,0.0,0.0,0.304,uniform
Sphingobacteriaceae bacterium,0.9839,0.0,0.0,0.017,uniform
Corynebacterium striatum,0.8539,0.0,2e-05,0.482,uniform
Oceanisphaera sp,0.9736,0.0,1e-05,0.253,uniform
Cellulosimicrobium cellulans,0.9986,0.0,0.0,0.248,uniform
Oleiphilus messinensis,0.9436,0.0,1e-05,0.052,uniform
Cellulomonas sp,0.985,0.0,0.0,0.36,uniform
Tumebacillus sp,0.9483,0.0,1e-05,0.163,uniform
Pseudoalteromonas piscicida,0.9208,0.0,1e-05,0.138,uniform
Streptomyces albireticuli,0.8848,0.0,2e-05,0.09,uniform
Streptomyces alboflavus,0.9301,0.0,1e-05,0.074,uniform
Paenibacillus donghaensis,0.9,0.0,0.0,0.024,uniform
Pseudoclostridium thermosuccinogenes,0.9399,0.0,0.0,0.043,uniform
Enterococcus wangshanyuanii,0.9632,0.0,0.0,0.03,uniform
Alkalitalea saponilacus,0.912,0.0,0.0,0.043,uniform
Bacillus sonorensis,0.9925,0.0,0.0,0.074,uniform
Halomicronema hongdechloris,0.9353,0.0,1e-05,0.181,uniform
Cryobacterium sp,0.9782,0.0,1e-05,0.482,uniform
Staphylococcus pettenkoferi,0.97,0.0,1e-05,0.154,uniform
Cystobacter fuscus,0.9128,0.0,0.0,0.027,uniform
Kluyvera georgiana,0.9756,0.0,0.0,0.226,uniform
Dehalobacterium formicoaceticum,0.9458,0.0,0.0,0.102,uniform
Methylovulum psychrotolerans,0.9567,0.0,0.0,0.113,uniform
Lactobacillus pentosus,0.9784,0.0,1e-05,0.324,uniform
Francisella halioticida,0.8426,0.0,2e-05,0.271,uniform
Melittangium boletus,0.982,0.0,0.0,0.036,uniform
Shewanella marisflavi,0.8063,0.0,2e-05,0.188,uniform
Neisseria sp,0.9803,0.0,0.0,0.025,uniform
Shewanella bicestrii,0.9226,0.0,1e-05,0.183,uniform
Capnocytophaga cynodegmi,0.986,0.0,0.0,0.121,uniform
Capnocytophaga leadbetteri,0.9306,0.0,0.0,0.039,uniform
Capnocytophaga sputigena,0.9133,0.0,0.0,0.007,uniform
Capnocytophaga gingivalis,0.9375,0.0,0.0,0.005,uniform
Capnocytophaga stomatis,0.9731,0.0,0.0,0.071,uniform
Bacteroides caccae,0.9683,0.0,0.0,0.019,uniform
Blautia hansenii,0.9927,0.0,0.0,0.069,uniform
Sulfitobacter pseudonitzschiae,0.9322,0.0,1e-05,0.426,uniform
Virgibacillus necropolis,0.906,0.0,0.0,0.035,uniform
Streptomyces peucetius,0.9743,0.0,0.0,0.126,uniform
Clostridium bolteae,0.9043,0.0,1e-05,0.054,uniform
Arenibacter algicola,0.9943,0.0,0.0,0.025,uniform
Actinoalloteichus hoggarensis,0.9615,0.0,1e-05,0.208,uniform
Bacterioplanes sanyensis,0.9847,0.0,0.0,0.249,uniform
Antarctobacter heliothermus,0.8548,0.0,2e-05,0.495,uniform
Fluviicola sp,0.962,0.0,0.0,0.085,uniform
Tumebacillus algifaecis,0.9233,0.0,1e-05,0.23,uniform
Ketobacter alkanivorans,0.926,0.0,1e-05,0.174,uniform
Streptomyces formicae,0.9424,0.0,0.0,0.071,uniform
Citrobacter farmeri,0.9829,0.0,0.0,0.25,uniform
Herbaspirillum sp,0.9879,0.0,0.0,0.214,uniform
Actinopolyspora erythraea,0.8164,0.0,3e-05,0.291,uniform
Nocardiopsis gilva,0.9986,0.0,0.0,0.31,uniform
Klebsiella quasivariicola,0.9827,0.0,0.0,0.295,uniform
Maribacter cobaltidurans,0.9396,0.0,0.0,0.05,uniform
Plantactinospora sp,0.936,0.0,1e-05,0.236,uniform
Bacillus kochii,0.918,0.0,0.0,0.036,uniform
Chryseobacterium camelliae,0.9756,0.0,0.0,0.058,uniform
Chryseobacterium piperi,0.7941,0.0,1e-05,0.023,uniform
Glaesserella sp,0.9749,0.0,0.0,0.115,uniform
Enterococcus thailandicus,0.9287,0.0,0.0,0.033,uniform
Aeromonas dhakensis,0.9445,0.0,1e-05,0.406,uniform
Streptomyces xinghaiensis,0.9401,0.0,1e-05,0.13,uniform
Variovorax boronicumulans,0.9698,0.0,0.0,0.111,uniform
Pseudomonas mosselii,0.9014,0.0,2e-05,0.488,uniform
Nibricoccus aquaticus,0.96,0.0,1e-05,0.263,uniform
Lactococcus raffinolactis,0.9593,0.0,0.0,0.094,uniform
Elizabethkingia anophelis,0.9909,0.0,0.0,0.1,uniform
Janthinobacterium svalbardensis,0.7603,0.0,2e-05,0.14,uniform
Actinosynnema pretiosum,0.9852,0.0,0.0,0.163,uniform
Rhizorhabdus dicambivorans,0.9924,0.0,0.0,0.393,uniform
Bacillus glycinifermentans,0.9272,0.0,1e-05,0.128,uniform
Weissella paramesenteroides,0.9869,0.0,1e-05,0.487,uniform
Enterococcus sp,0.9213,0.0,1e-05,0.129,uniform
Providencia alcalifaciens,0.8222,0.0,1e-05,0.082,uniform
Pseudoalteromonas marina,0.9491,0.0,0.0,0.138,uniform
Brachybacterium ginsengisoli,0.9674,0.0,1e-05,0.41,uniform
Methylomonas koyamae,0.9457,0.0,1e-05,0.2,uniform
Chitinophagaceae bacterium,0.9763,0.0,0.0,0.043,uniform
Nocardia terpenica,0.9398,0.0,0.0,0.069,uniform
Faecalibacterium prausnitzii,0.9246,0.0,1e-05,0.212,uniform
Prevotella jejuni,0.9335,0.0,0.0,0.029,uniform
Proteus vulgaris,0.9268,0.0,0.0,0.055,uniform
Streptomyces malaysiensis,0.9674,0.0,0.0,0.137,uniform
Bacillus aryabhattai,0.8869,0.0,0.0,0.026,uniform
Pedobacter ginsengisoli,0.5884,0.0,2e-05,0.022,uniform
Solibacillus sp,0.9628,0.0,0.0,0.024,uniform
Thalassospira sp,0.7412,0.0,4e-05,0.294,uniform
Lactobacillus terrae,0.9733,0.0,1e-05,0.389,uniform
Fusobacterium periodonticum,0.9843,0.0,0.0,0.028,uniform
Nostoc flagelliforme,0.757,0.0,1e-05,0.015,uniform
Neisseriaceae bacterium,0.9922,0.0,0.0,0.206,uniform
Leptospira mayottensis,0.8405,0.0,2e-05,0.188,uniform
Amycolatopsis sp,0.8997,0.0,1e-05,0.061,uniform
Streptomyces cavourensis,0.9075,0.0,1e-05,0.193,uniform
Streptomyces lavendulae,0.9764,0.0,0.0,0.134,uniform
Bacillus siamensis,0.9431,0.0,1e-05,0.181,uniform
Achromobacter spanius,0.9776,0.0,0.0,0.148,uniform
Spirosoma sp,0.9442,0.0,0.0,0.019,uniform
Olleya sp,0.8879,0.0,0.0,0.029,uniform
Kangiella profundi,0.9759,0.0,0.0,0.291,uniform
Herbivorax saccincola,0.9665,0.0,0.0,0.073,uniform
Enterobacter cancerogenus,0.9035,0.0,1e-05,0.26,uniform
Kitasatospora sp,0.9161,0.0,1e-05,0.088,uniform
Paracoccus sp,0.9879,0.0,0.0,0.486,uniform
Chromobacterium sp,0.9848,0.0,0.0,0.385,uniform
Legionella sainthelensi,0.918,0.0,1e-05,0.055,uniform
Bacteriovorax stolpii,0.9658,0.0,0.0,0.076,uniform
Flavivirga eckloniae,0.9716,0.0,0.0,0.015,uniform
Vibrio jasicida,0.9922,0.0,0.0,0.327,uniform
Vibrio hyugaensis,0.9921,0.0,0.0,0.255,uniform
Yersinia ruckeri,0.956,0.0,1e-05,0.281,uniform
Tamlana sp,0.7189,0.0,1e-05,0.048,uniform
Laceyella sacchari,0.9972,0.0,0.0,0.217,uniform
Escherichia marmotae,0.9917,0.0,0.0,0.284,uniform
Lysinibacillus sp,0.9537,0.0,0.0,0.022,uniform
Raoultella planticola,0.99,0.0,0.0,0.287,uniform
Aeromonas caviae,0.9774,0.0,0.0,0.375,uniform
Achromobacter sp,0.9096,0.0,1e-05,0.152,uniform
Leclercia sp,0.9603,0.0,1e-05,0.315,uniform
Pseudomonas avellanae,0.9464,0.0,1e-05,0.187,uniform
Achromobacter insolitus,0.9491,0.0,1e-05,0.292,uniform
Mycolicibacterium smegmatis,0.9886,0.0,0.0,0.175,uniform
Acinetobacter defluvii,0.98,0.0,0.0,0.105,uniform
Bradyrhizobium ottawaense,0.9387,0.0,1e-05,0.121,uniform
Eubacterium maltosivorans,0.9866,0.0,0.0,0.128,uniform
Providencia sp,0.9606,0.0,0.0,0.064,uniform
Campylobacter hepaticus,0.9853,0.0,0.0,0.367,uniform
Acinetobacter wuhouensis,0.977,0.0,0.0,0.083,uniform
Methylomonas sp,0.9333,0.0,1e-05,0.102,uniform
Thermoactinomyces vulgaris,0.9274,0.0,1e-05,0.347,uniform
Flavobacterium sp,0.8939,0.0,0.0,0.015,uniform
Pseudomonas amygdali,0.9043,0.0,1e-05,0.481,uniform
Bradyrhizobium paxllaeri,0.9756,0.0,0.0,0.071,uniform
Enterobacter chengduensis,0.8487,0.0,2e-05,0.229,uniform
Photobacterium profundum,0.9731,0.0,0.0,0.1,uniform
Desulfotalea psychrophila,0.9117,0.0,1e-05,0.249,uniform
Acinetobacter sp,0.9673,0.0,1e-05,0.225,uniform
Azoarcus aromaticum,0.6942,0.0,8e-05,0.417,uniform
Corynebacterium jeikeium,0.8836,0.0,2e-05,0.447,uniform
Lactobacillus sakei,0.5137,0.0,0.00013,0.16,uniform
Pseudoalteromonas haloplanktis,0.9585,0.0,1e-05,0.413,uniform
Frankia alni,0.9846,0.0,0.0,0.131,uniform
Pseudomonas entomophila,0.9772,0.0,1e-05,0.299,uniform
Herminiimonas arsenicoxydans,0.9273,0.0,1e-05,0.495,uniform
Gramella forsetii,0.9753,0.0,0.0,0.06,uniform
Mycobacterium abscessus,0.7687,0.0,3e-05,0.348,uniform
Escherichia fergusonii,0.9017,0.0,1e-05,0.168,uniform
Photorhabdus asymbiotica,0.9863,0.0,0.0,0.052,uniform
Lactobacillus casei,0.8275,0.0,4e-05,0.392,uniform
Aliivibrio salmonicida,0.9544,0.0,0.0,0.151,uniform
Vibrio splendidus,0.9776,0.0,0.0,0.252,uniform
Citrobacter rodentium,0.8611,0.0,1e-05,0.169,uniform
Streptomyces scabiei,0.9873,0.0,0.0,0.066,uniform
Listeria seeligeri,0.8796,0.0,1e-05,0.058,uniform
Rhodococcus equi,0.9477,0.0,1e-05,0.349,uniform
Streptococcus mitis,0.8938,0.0,0.0,0.03,uniform
Streptococcus gallolyticus,0.9374,0.0,0.0,0.039,uniform
Legionella longbeachae,0.9352,0.0,1e-05,0.09,uniform
Xenorhabdus bovienii,0.993,0.0,0.0,0.277,uniform
Leuconostoc gasicomitatum,0.8977,0.0,2e-05,0.475,uniform
Neisseria lactamica,0.97,0.0,0.0,0.028,uniform
Methylomicrobium alcaliphilum,0.9675,0.0,0.0,0.236,uniform
Nocardia cyriacigeorgica,0.8777,0.0,3e-05,0.347,uniform
Blastococcus saxobsidens,0.9931,0.0,0.0,0.46,uniform
Desulfobacula toluolica,0.9308,0.0,0.0,0.047,uniform
Oleispira antarctica,0.7028,0.0,3e-05,0.075,uniform
Vibrio nigripulchritudo,0.9909,0.0,0.0,0.139,uniform
Magnetospira sp,0.8526,0.0,3e-05,0.422,uniform
Xenorhabdus doucetiae,0.7634,0.0,3e-05,0.193,uniform
Xenorhabdus poinarii,0.9731,0.0,0.0,0.187,uniform
Erwinia billingiae,0.9323,0.0,1e-05,0.192,uniform
Zobellia galactanivorans,0.8398,0.0,1e-05,0.037,uniform
Clostridium sticklandii,0.9869,0.0,0.0,0.058,uniform
Candidatus Nitrospira,0.9196,0.0,2e-05,0.34,uniform
Haemophilus parainfluenzae,0.9844,0.0,0.0,0.03,uniform
Bacteriovorax marinus,0.9818,0.0,0.0,0.149,uniform
Hyphomicrobium sp,0.9966,0.0,0.0,0.179,uniform
Flavobacterium branchiophilum,0.8956,0.0,1e-05,0.053,uniform
Streptomyces cattleya,0.9763,0.0,0.0,0.211,uniform
Listeria ivanovii,0.9467,0.0,1e-05,0.104,uniform
Streptococcus oralis,0.9089,0.0,0.0,0.032,uniform
Staphylococcus argenteus,0.9844,0.0,0.0,0.065,uniform
Parachlamydia acanthamoebae,0.9931,0.0,0.0,0.154,uniform
Simkania negevensis,0.9222,0.0,2e-05,0.428,uniform
Streptococcus salivarius,0.9761,0.0,0.0,0.03,uniform
Salmonella bongori,0.985,0.0,0.0,0.262,uniform
Streptococcus macedonicus,0.885,0.0,1e-05,0.03,uniform
Halobacillus halophilus,0.7693,0.0,3e-05,0.112,uniform
Flavobacterium indicum,0.5328,0.0,5e-05,0.058,uniform
Saccharothrix espanaensis,0.9386,0.0,0.0,0.06,uniform
Carnobacterium maltaromaticum,0.9659,0.0,0.0,0.01,uniform
Ruminococcus bicirculans,0.9827,0.0,0.0,0.298,uniform
Thalassolituus oleivorans,0.9938,0.0,0.0,0.145,uniform
Janthinobacterium agaricidamnosum,0.973,0.0,0.0,0.156,uniform
Pseudomonas knackmussii,0.9868,0.0,1e-05,0.321,uniform
Pseudomonas pseudoalcaligenes,0.9445,0.0,1e-05,0.406,uniform
Clostridium bornimense,0.9832,0.0,0.0,0.035,uniform
Mucinivorans hirudinis,0.9119,0.0,1e-05,0.182,uniform
Neorhizobium galegae,0.9484,0.0,1e-05,0.319,uniform
Streptococcus agalactiae,0.9755,0.0,0.0,0.075,uniform
Acholeplasma oculi,0.9262,0.0,1e-05,0.462,uniform
Porphyromonadaceae bacterium,0.9664,0.0,0.0,0.053,uniform
Aliivibrio wodanis,0.9745,0.0,0.0,0.19,uniform
Moritella viscosa,0.9879,0.0,0.0,0.036,uniform
Peptoclostridium difficile,0.9598,0.0,0.0,0.076,uniform
Legionella fallonii,0.997,0.0,0.0,0.056,uniform
Tatlockia micdadei,0.9696,0.0,0.0,0.197,uniform
Legionella hackeliae,0.9839,0.0,0.0,0.143,uniform
Xenorhabdus nematophila,0.8968,0.0,1e-05,0.099,uniform
Lactococcus piscium,0.9966,0.0,0.0,0.087,uniform
Defluviitoga tunisiensis,0.8724,0.0,1e-05,0.178,uniform
Candidatus Filomicrobium,0.939,0.0,1e-05,0.412,uniform
Paenibacillus riograndensis,0.9622,0.0,0.0,0.041,uniform
Streptomyces leeuwenhoekii,0.9975,0.0,0.0,0.336,uniform
Kingella kingae,0.9699,0.0,0.0,0.097,uniform
Protochlamydia naegleriophila,0.9924,0.0,0.0,0.37,uniform
Streptomyces venezuelae,0.7877,0.0,1e-05,0.057,uniform
Helicobacter typhlonius,0.9878,0.0,0.0,0.482,uniform
Streptomyces reticuli,0.9834,0.0,0.0,0.364,uniform
Magnetospirillum sp,0.9876,0.0,0.0,0.379,uniform
