Species,r_value,p_value,stError,euclidean,distribution
Pectobacterium atrosepticum,0.8971,0.0,1e-05,0.037,uniform
Prochlorococcus sp,0.9105,0.0,1e-05,0.059,uniform
Halomonas campaniensis,0.924,0.0,1e-05,0.024,uniform
Campylobacter peloridis,0.8992,0.0,1e-05,0.038,uniform
Campylobacter sp,0.8284,0.0,1e-05,0.035,uniform
Campylobacter insulaenigrae,0.6525,0.0,3e-05,0.051,uniform
Campylobacter subantarcticus,0.8833,0.0,1e-05,0.047,uniform
Campylobacter volucris,0.9341,0.0,1e-05,0.058,uniform
Corynebacterium marinum,0.878,0.0,1e-05,0.112,uniform
Azospirillum brasilense,0.8827,0.0,2e-05,0.099,uniform
Brevibacillus laterosporus,0.8122,0.0,1e-05,0.005,uniform
Pseudomonas chlororaphis,0.9644,0.0,0.0,0.011,uniform
Xanthomonas translucens,0.8656,0.0,1e-05,0.046,uniform
Burkholderia oklahomensis,0.9304,0.0,1e-05,0.061,uniform
Candidatus Nucleicultrix,0.8244,0.0,2e-05,0.065,uniform
Staphylococcus hyicus,0.8409,0.0,1e-05,0.02,uniform
Mycoplasma hyosynoviae,0.9485,0.0,1e-05,0.165,uniform
Klebsiella oxytoca,0.9371,0.0,0.0,0.028,uniform
Thermodesulfobacterium commune,0.9002,0.0,1e-05,0.078,uniform
Actinotignum schaalii,0.9245,0.0,1e-05,0.068,uniform
Alteromonas australica,0.8704,0.0,1e-05,0.014,uniform
Pelosinus sp,0.927,0.0,0.0,0.004,uniform
Terribacillus goriensis,0.9589,0.0,0.0,0.015,uniform
Dyella japonica,0.8239,0.0,1e-05,0.022,uniform
Dermacoccus nishinomiyaensis,0.9877,0.0,0.0,0.048,uniform
Corynebacterium sp,0.8495,0.0,2e-05,0.128,uniform
Geobacillus stearothermophilus,0.9085,0.0,1e-05,0.116,uniform
Candidatus Caedibacter,0.839,0.0,2e-05,0.127,uniform
Candidatus Paracaedibacter,0.7892,0.0,1e-05,0.055,uniform
Corynebacterium atypicum,0.9663,0.0,1e-05,0.183,uniform
Amycolatopsis japonica,0.937,0.0,0.0,0.01,uniform
Campylobacter iguaniorum,0.851,0.0,1e-05,0.057,uniform
Pseudomonas alkylphenolica,0.9538,0.0,0.0,0.019,uniform
Frischella perrara,0.9153,0.0,0.0,0.014,uniform
Amycolatopsis methanolica,0.9173,0.0,0.0,0.014,uniform
Sphingopyxis fribergensis,0.9643,0.0,0.0,0.034,uniform
Streptomyces lividans,0.9687,0.0,0.0,0.031,uniform
Planococcus sp,0.8849,0.0,1e-05,0.017,uniform
Actinobacillus suis,0.8946,0.0,0.0,0.007,uniform
Thermoanaerobacter kivui,0.8573,0.0,1e-05,0.037,uniform
Corynebacterium imitans,0.9413,0.0,1e-05,0.085,uniform
Corynebacterium ureicelerivorans,0.8887,0.0,2e-05,0.167,uniform
Rickettsiales bacterium,0.9178,0.0,1e-05,0.054,uniform
Corynebacterium deserti,0.7735,0.0,2e-05,0.066,uniform
Clostridium sporogenes,0.8963,0.0,0.0,0.003,uniform
Treponema sp,0.8713,0.0,0.0,0.005,uniform
Treponema putidum,0.8061,0.0,1e-05,0.01,uniform
Basilea psittacipulmonis,0.9204,0.0,1e-05,0.044,uniform
Megasphaera elsdenii,0.8723,0.0,1e-05,0.022,uniform
Corynebacterium ammoniagenes,0.8673,0.0,2e-05,0.067,uniform
Corynebacterium aquilae,0.9148,0.0,0.0,0.032,uniform
Corynebacterium flavescens,0.8619,0.0,1e-05,0.072,uniform
Corynebacterium frankenforstense,0.7837,0.0,3e-05,0.085,uniform
Corynebacterium sphenisci,0.9533,0.0,1e-05,0.16,uniform
Corynebacterium phocae,0.9548,0.0,1e-05,0.108,uniform
Vibrio coralliilyticus,0.7983,0.0,1e-05,0.028,uniform
Paenibacillus borealis,0.8956,0.0,0.0,0.002,uniform
Paenibacillus stellifer,0.9146,0.0,0.0,0.008,uniform
Paenibacillus graminis,0.9004,0.0,0.0,0.004,uniform
Paenibacillus durus,0.8537,0.0,1e-05,0.007,uniform
Novosphingobium pentaromativorans,0.919,0.0,1e-05,0.076,uniform
Dokdonia sp,0.9163,0.0,0.0,0.014,uniform
Coriobacteriaceae bacterium,0.9365,0.0,1e-05,0.228,uniform
Vibrio tubiashii,0.8251,0.0,1e-05,0.032,uniform
Yersinia frederiksenii,0.9433,0.0,0.0,0.03,uniform
Pseudomonas soli,0.9028,0.0,0.0,0.014,uniform
Candidatus Izimaplasma,0.8407,0.0,1e-05,0.027,uniform
Jeotgalibacillus malaysiensis,0.9186,0.0,0.0,0.012,uniform
Paenibacillus odorifer,0.8165,0.0,0.0,0.003,uniform
Streptomyces glaucescens,0.9027,0.0,1e-05,0.017,uniform
Pluralibacter gergoviae,0.8366,0.0,1e-05,0.013,uniform
Cedecea neteri,0.9179,0.0,0.0,0.017,uniform
Sphingopyxis sp,0.9214,0.0,1e-05,0.028,uniform
Pantoea rwandensis,0.8391,0.0,1e-05,0.022,uniform
Pseudomonas cremoricolorata,0.9002,0.0,1e-05,0.03,uniform
Dickeya fangzhongdai,0.8973,0.0,1e-05,0.019,uniform
Vibrio harveyi,0.8879,0.0,1e-05,0.027,uniform
Staphylococcus schleiferi,0.8927,0.0,1e-05,0.023,uniform
Marinitoga sp,0.9624,0.0,0.0,0.022,uniform
Burkholderia ubonensis,0.9878,0.0,0.0,0.235,uniform
Endomicrobium proavitum,0.9029,0.0,1e-05,0.115,uniform
Lactobacillus sp,0.8094,0.0,2e-05,0.046,uniform
Pseudomonas rhizosphaerae,0.927,0.0,0.0,0.036,uniform
Sphingomonas taxi,0.9638,0.0,1e-05,0.118,uniform
Pontibacter korlensis,0.8624,0.0,0.0,0.003,uniform
Staphylococcus agnetis,0.9535,0.0,0.0,0.021,uniform
Clostridium aceticum,0.8932,0.0,0.0,0.005,uniform
Bacillus mycoides,0.7103,0.0,1e-05,0.005,uniform
Hafnia alvei,0.8999,0.0,0.0,0.023,uniform
Burkholderia contaminans,0.9453,0.0,1e-05,0.149,uniform
Pseudomonas parafulva,0.9127,0.0,1e-05,0.027,uniform
Bordetella pertussis,0.8838,0.0,1e-05,0.155,uniform
Curtobacterium sp,0.5638,0.0,5e-05,0.042,uniform
Parvimonas micra,0.9684,0.0,0.0,0.038,uniform
Yersinia aldovae,0.9488,0.0,0.0,0.019,uniform
Yersinia rohdei,0.8683,0.0,0.0,0.009,uniform
Geobacter pickeringii,0.9228,0.0,0.0,0.029,uniform
Burkholderia dolosa,0.9385,0.0,2e-05,0.323,uniform
Yersinia intermedia,0.914,0.0,0.0,0.023,uniform
Pimelobacter simplex,0.8965,0.0,1e-05,0.015,uniform
Borreliella chilensis,0.8898,0.0,3e-05,0.389,uniform
Streptomyces xiamenensis,0.8814,0.0,1e-05,0.025,uniform
Chryseobacterium gallinarum,0.7057,0.0,0.0,0.001,uniform
Clostridium scatologenes,0.8643,0.0,0.0,0.001,uniform
Collimonas arenae,0.8655,0.0,1e-05,0.013,uniform
Cellulophaga baltica,0.7674,0.0,0.0,0.004,uniform
Vibrio natriegens,0.917,0.0,1e-05,0.071,uniform
Yersinia kristensenii,0.9041,0.0,1e-05,0.032,uniform
Paraburkholderia fungorum,0.8286,0.0,1e-05,0.048,uniform
Deinococcus swuensis,0.8928,0.0,2e-05,0.109,uniform
Pandoraea pulmonicola,0.8791,0.0,1e-05,0.022,uniform
Geoalkalibacter subterraneus,0.8651,0.0,1e-05,0.034,uniform
Myroides sp,0.9542,0.0,0.0,0.007,uniform
Mycobacterium microti,0.8724,0.0,2e-05,0.336,uniform
Acinetobacter johnsonii,0.8916,0.0,1e-05,0.017,uniform
Pseudomonas plecoglossicida,0.9461,0.0,0.0,0.026,uniform
Acinetobacter nosocomialis,0.896,0.0,0.0,0.011,uniform
Bartonella ancashensis,0.8754,0.0,2e-05,0.182,uniform
Streptomyces vietnamensis,0.899,0.0,0.0,0.008,uniform
Xanthomonas sacchari,0.8343,0.0,1e-05,0.033,uniform
Azotobacter chroococcum,0.9333,0.0,0.0,0.023,uniform
Pragia fontium,0.7528,0.0,1e-05,0.015,uniform
Allofrancisella guangzhouensis,0.925,0.0,1e-05,0.092,uniform
Spirosoma radiotolerans,0.8141,0.0,0.0,0.003,uniform
Pandoraea sputorum,0.9224,0.0,0.0,0.024,uniform
Cupriavidus gilardii,0.9755,0.0,0.0,0.088,uniform
Pandoraea apista,0.8619,0.0,1e-05,0.012,uniform
Streptomyces albus,0.945,0.0,0.0,0.01,uniform
Sediminicola sp,0.9,0.0,0.0,0.01,uniform
Cupriavidus basilensis,0.9251,0.0,0.0,0.023,uniform
Rugosibacter aromaticivorans,0.9276,0.0,1e-05,0.059,uniform
Phaeobacter piscinae,0.9378,0.0,1e-05,0.077,uniform
Rufibacter sp,0.7616,0.0,1e-05,0.007,uniform
Ralstonia mannitolilytica,0.939,0.0,1e-05,0.056,uniform
Desulfuromonas soudanensis,0.9622,0.0,0.0,0.02,uniform
Martelella endophytica,0.9226,0.0,0.0,0.016,uniform
Myroides profundi,0.9066,0.0,0.0,0.006,uniform
Lysinibacillus fusiformis,0.8558,0.0,0.0,0.005,uniform
Thermus aquaticus,0.9683,0.0,1e-05,0.238,uniform
Corynebacterium singulare,0.9314,0.0,1e-05,0.065,uniform
Sphingomonas hengshuiensis,0.9323,0.0,0.0,0.025,uniform
Rathayibacter toxicus,0.8538,0.0,3e-05,0.115,uniform
Streptomyces cyaneogriseus,0.9401,0.0,0.0,0.013,uniform
Marinovum algicola,0.9648,0.0,1e-05,0.083,uniform
Confluentimicrobium sp,0.8164,0.0,2e-05,0.049,uniform
Pseudomonas simiae,0.9213,0.0,0.0,0.012,uniform
Pandoraea vervacti,0.8172,0.0,1e-05,0.026,uniform
Spiroplasma kunkelii,0.7546,0.0,2e-05,0.087,uniform
Kiritimatiella glycovorans,0.8209,0.0,2e-05,0.072,uniform
Clostridioides difficile,0.9573,0.0,0.0,0.005,uniform
Kangiella geojedonensis,0.8802,0.0,1e-05,0.034,uniform
Pelosinus fermentans,0.8467,0.0,0.0,0.003,uniform
Pseudonocardia sp,0.9137,0.0,1e-05,0.045,uniform
Bacillus simplex,0.9405,0.0,0.0,0.004,uniform
Pseudoalteromonas agarivorans,0.8263,0.0,1e-05,0.019,uniform
Lactobacillus mucosae,0.8885,0.0,1e-05,0.065,uniform
Mycoplasma gallinaceum,0.8039,0.0,3e-05,0.25,uniform
Pseudoalteromonas arctica,0.7856,0.0,1e-05,0.016,uniform
Pseudoalteromonas espejiana,0.9015,0.0,0.0,0.016,uniform
Pseudoalteromonas tunicata,0.8265,0.0,1e-05,0.009,uniform
Pseudoalteromonas translucida,0.8045,0.0,1e-05,0.036,uniform
Pseudoalteromonas nigrifaciens,0.8642,0.0,1e-05,0.038,uniform
Pseudoalteromonas spongiae,0.8631,0.0,1e-05,0.02,uniform
Pseudoalteromonas tetraodonis,0.9223,0.0,1e-05,0.047,uniform
Bacillus intestinalis,0.8498,0.0,1e-05,0.014,uniform
Halomonas sp,0.9061,0.0,0.0,0.013,uniform
Paenibacillus beijingensis,0.9161,0.0,0.0,0.01,uniform
Elizabethkingia miricola,0.7074,0.0,0.0,0.003,uniform
Borrelia hermsii,0.6554,0.0,0.0001,0.444,uniform
Muricauda lutaonensis,0.886,0.0,1e-05,0.017,uniform
Photorhabdus temperata,0.8503,0.0,0.0,0.007,uniform
Luteipulveratus mongoliensis,0.9183,0.0,0.0,0.018,uniform
Pseudomonas synxantha,0.8927,0.0,1e-05,0.012,uniform
Acetobacter sp,0.8585,0.0,2e-05,0.223,uniform
Sandaracinus amylolyticus,0.9191,0.0,0.0,0.003,uniform
Lysobacter capsici,0.9385,0.0,0.0,0.017,uniform
Lysobacter gummosus,0.8203,0.0,1e-05,0.021,uniform
Citrobacter amalonaticus,0.9035,0.0,0.0,0.012,uniform
Bacillus altitudinis,0.7852,0.0,1e-05,0.027,uniform
Moraxella ovis,0.9428,0.0,1e-05,0.068,uniform
Candidatus Woesebacteria,0.9001,0.0,3e-05,0.275,uniform
Kosmotoga pacifica,0.8862,0.0,1e-05,0.07,uniform
Pandoraea oxalativorans,0.8555,0.0,1e-05,0.019,uniform
Serratia fonticola,0.94,0.0,0.0,0.009,uniform
Xanthomonas arboricola,0.9384,0.0,1e-05,0.058,uniform
Verrucomicrobia bacterium,0.9366,0.0,1e-05,0.041,uniform
Mycobacterium fortuitum,0.9266,0.0,0.0,0.024,uniform
Planctomyces sp,0.9052,0.0,0.0,0.004,uniform
Gemmata sp,0.9484,0.0,0.0,0.007,uniform
Pirellula sp,0.9021,0.0,0.0,0.006,uniform
Sneathia amnii,0.8781,0.0,1e-05,0.037,uniform
Devosia sp,0.9428,0.0,0.0,0.017,uniform
Intestinimonas butyriciproducens,0.9156,0.0,1e-05,0.033,uniform
Sulfurovum lithotrophicum,0.8754,0.0,1e-05,0.067,uniform
Brevibacterium flavum,0.9418,0.0,1e-05,0.072,uniform
Erythrobacter atlanticus,0.9396,0.0,1e-05,0.095,uniform
Corynebacterium kutscheri,0.9074,0.0,1e-05,0.06,uniform
Microcystis panniformis,0.8494,0.0,1e-05,0.013,uniform
Streptomyces pristinaespiralis,0.8206,0.0,1e-05,0.01,uniform
Rhodococcus aetherivorans,0.868,0.0,1e-05,0.018,uniform
Citromicrobium sp,0.9504,0.0,1e-05,0.092,uniform
Salimicrobium jeotgali,0.8303,0.0,1e-05,0.049,uniform
Edwardsiella sp,0.9525,0.0,1e-05,0.102,uniform
Salinicoccus halodurans,0.9369,0.0,1e-05,0.032,uniform
Thioalkalivibrio versutus,0.9084,0.0,1e-05,0.12,uniform
Mycoplasma canis,0.9071,0.0,1e-05,0.13,uniform
Polyangium brachysporum,0.9326,0.0,0.0,0.013,uniform
Nonlabens sp,0.9658,0.0,0.0,0.022,uniform
Moraxella bovoculi,0.8939,0.0,1e-05,0.067,uniform
Deinococcus puniceus,0.9397,0.0,1e-05,0.097,uniform
Paenibacillus swuensis,0.8142,0.0,1e-05,0.011,uniform
'Deinococcus soli',0.8125,0.0,2e-05,0.113,uniform
Flavisolibacter tropicus,0.8364,0.0,0.0,0.003,uniform
Faecalibaculum rodentium,0.9602,0.0,1e-05,0.066,uniform
Dehalogenimonas sp,0.9306,0.0,3e-05,0.322,uniform
Denitrobacterium detoxificans,0.8891,0.0,1e-05,0.078,uniform
Herbaspirillum hiltneri,0.8714,0.0,1e-05,0.015,uniform
Sedimenticola thiotaurini,0.8441,0.0,1e-05,0.027,uniform
Nitrosomonas communis,0.9115,0.0,0.0,0.016,uniform
Altererythrobacter atlanticus,0.9595,0.0,0.0,0.076,uniform
Gemmatimonas phototrophica,0.8688,0.0,1e-05,0.04,uniform
Spongiibacter sp,0.8517,0.0,1e-05,0.031,uniform
Hoeflea sp,0.8835,0.0,1e-05,0.026,uniform
Actinobacteria bacterium,0.9232,0.0,1e-05,0.185,uniform
Mycobacterium vaccae,0.8013,0.0,1e-05,0.02,uniform
Marinobacter psychrophilus,0.8526,0.0,1e-05,0.048,uniform
Aeromicrobium erythreum,0.9388,0.0,1e-05,0.061,uniform
Burkholderia pyrrocinia,0.9705,0.0,1e-05,0.326,uniform
Pseudomonas trivialis,0.9011,0.0,1e-05,0.02,uniform
Archangium gephyra,0.9044,0.0,0.0,0.002,uniform
Paenibacillus peoriae,0.9032,0.0,0.0,0.007,uniform
Mitsuaria sp,0.8408,0.0,1e-05,0.018,uniform
Mycobacterium immunogenum,0.9031,0.0,1e-05,0.016,uniform
Streptomyces noursei,0.9345,0.0,0.0,0.005,uniform
Corynebacterium epidermidicanis,0.8285,0.0,2e-05,0.08,uniform
Corynebacterium mustelae,0.7154,0.0,1e-05,0.023,uniform
Corynebacterium testudinoris,0.8588,0.0,1e-05,0.058,uniform
Corynebacterium uterequi,0.9448,0.0,1e-05,0.117,uniform
Pandoraea thiooxydans,0.8781,0.0,1e-05,0.041,uniform
Klebsiella aerogenes,0.9156,0.0,1e-05,0.038,uniform
Phytobacter ursingii,0.9139,0.0,0.0,0.01,uniform
Croceicoccus naphthovorans,0.9679,0.0,1e-05,0.097,uniform
Limnohabitans sp,0.8753,0.0,1e-05,0.04,uniform
Bifidobacterium actinocoloniiforme,0.8866,0.0,2e-05,0.163,uniform
Reinekea forsetii,0.6743,0.0,2e-05,0.029,uniform
Nitrospira moscoviensis,0.9226,0.0,1e-05,0.027,uniform
Altererythrobacter marensis,0.9731,0.0,1e-05,0.193,uniform
Pandoraea faecigallinarum,0.9221,0.0,0.0,0.025,uniform
Piscirickettsia salmonis,0.8872,0.0,1e-05,0.024,uniform
Gordonia phthalatica,0.8622,0.0,1e-05,0.042,uniform
Spiroplasma atrichopogonis,0.8512,0.0,3e-05,0.333,uniform
Spiroplasma eriocheiris,0.9254,0.0,1e-05,0.143,uniform
Mycobacterium haemophilum,0.9228,0.0,1e-05,0.05,uniform
Labrenzia sp,0.9191,0.0,1e-05,0.021,uniform
Steroidobacter denitrificans,0.9335,0.0,1e-05,0.064,uniform
Bacillus filamentosus,0.8304,0.0,0.0,0.003,uniform
Yersinia aleksiciae,0.8966,0.0,1e-05,0.026,uniform
Ectothiorhodospira sp,0.8496,0.0,1e-05,0.037,uniform
Methylophilus sp,0.6919,0.0,1e-05,0.017,uniform
Celeribacter marinus,0.9346,0.0,1e-05,0.038,uniform
Bacillus smithii,0.8079,0.0,1e-05,0.011,uniform
Lactobacillus koreensis,0.7455,0.0,2e-05,0.044,uniform
Lactobacillus ginsenosidimutans,0.8774,0.0,1e-05,0.017,uniform
Cyclobacterium amurskyense,0.8547,0.0,0.0,0.002,uniform
Eubacterium sulci,0.8701,0.0,0.0,0.035,uniform
Olsenella sp,0.898,0.0,1e-05,0.029,uniform
Arsenicicoccus sp,0.8501,0.0,1e-05,0.046,uniform
Selenomonas sp,0.8166,0.0,1e-05,0.027,uniform
Actinomyces meyeri,0.9377,0.0,0.0,0.03,uniform
Ottowia sp,0.9718,0.0,0.0,0.022,uniform
Prevotella fusca,0.807,0.0,1e-05,0.034,uniform
Bordetella hinzii,0.9035,0.0,1e-05,0.029,uniform
Anaerostipes hadrus,0.8367,0.0,0.0,0.004,uniform
Myxococcus hansupus,0.9479,0.0,0.0,0.003,uniform
Dermabacter vaginalis,0.7725,0.0,2e-05,0.085,uniform
Leptospirillum sp,0.8606,0.0,3e-05,0.15,uniform
Mycobacterium goodii,0.9475,0.0,0.0,0.019,uniform
Anoxybacillus gonensis,0.8702,0.0,1e-05,0.027,uniform
Wenzhouxiangella marina,0.772,0.0,1e-05,0.052,uniform
Bacteroidetes bacterium,0.8471,0.0,1e-05,0.012,uniform
Hyphomonadaceae bacterium,0.8928,0.0,1e-05,0.039,uniform
Betaproteobacteria bacterium,0.9226,0.0,1e-05,0.051,uniform
Chondromyces crocatus,0.9034,0.0,0.0,0.002,uniform
Octadecabacter temperatus,0.9445,0.0,0.0,0.045,uniform
Enterobacter hormaechei,0.9701,0.0,0.0,0.037,uniform
Campylobacter ureolyticus,0.8802,0.0,1e-05,0.035,uniform
Campylobacter gracilis,0.8627,0.0,1e-05,0.018,uniform
Sphingopyxis granuli,0.9074,0.0,1e-05,0.044,uniform
Massilia sp,0.9602,0.0,0.0,0.007,uniform
Klebsiella quasipneumoniae,0.9402,0.0,1e-05,0.038,uniform
Cronobacter universalis,0.8801,0.0,1e-05,0.081,uniform
Cronobacter condimenti,0.9069,0.0,1e-05,0.035,uniform
Cronobacter dublinensis,0.8642,0.0,1e-05,0.021,uniform
Cronobacter muytjensii,0.9317,0.0,1e-05,0.055,uniform
Pediococcus damnosus,0.8049,0.0,1e-05,0.053,uniform
Microbacterium sp,0.9561,0.0,0.0,0.03,uniform
Spiroplasma turonicum,0.8991,0.0,1e-05,0.048,uniform
Bacillus cellulasensis,0.9028,0.0,1e-05,0.025,uniform
Alcanivorax xenomutans,0.8985,0.0,1e-05,0.031,uniform
Vulgatibacter incomptus,0.8993,0.0,1e-05,0.029,uniform
Labilithrix luteola,0.8027,0.0,0.0,0.001,uniform
Bordetella sp,0.7993,0.0,1e-05,0.02,uniform
Spiroplasma litorale,0.7689,0.0,2e-05,0.052,uniform
Oblitimonas alkaliphila,0.9127,0.0,1e-05,0.101,uniform
Enterococcus durans,0.8911,0.0,0.0,0.007,uniform
Nitrosospira briensis,0.9321,0.0,1e-05,0.036,uniform
Beggiatoa leptomitoformis,0.8869,0.0,0.0,0.008,uniform
Streptomyces ambofaciens,0.8123,0.0,1e-05,0.016,uniform
Lawsonella clevelandensis,0.9616,0.0,1e-05,0.135,uniform
Chelatococcus sp,0.9232,0.0,1e-05,0.037,uniform
Pseudomonas yamanorum,0.9282,0.0,0.0,0.015,uniform
Azospirillum thiophilum,0.9201,0.0,1e-05,0.274,uniform
Leptotrichia sp,0.9753,0.0,0.0,0.025,uniform
Kangiella sediminilitoris,0.8014,0.0,2e-05,0.046,uniform
Bacillus beveridgei,0.7854,0.0,1e-05,0.021,uniform
Francisella persica,0.9596,0.0,0.0,0.076,uniform
Kocuria palustris,0.9509,0.0,1e-05,0.083,uniform
Campylobacter pinnipediorum,0.9262,0.0,0.0,0.03,uniform
Citrobacter portucalensis,0.9698,0.0,0.0,0.031,uniform
Lactobacillus heilongjiangensis,0.9062,0.0,0.0,0.015,uniform
Capnocytophaga sp,0.9487,0.0,0.0,0.024,uniform
Actinomyces sp,0.8591,0.0,0.0,0.003,uniform
Ralstonia insidiosa,0.8312,0.0,1e-05,0.045,uniform
Zobellella denitrificans,0.906,0.0,1e-05,0.041,uniform
Spiroplasma cantharicola,0.8979,0.0,1e-05,0.082,uniform
Rufibacter tibetensis,0.9223,0.0,0.0,0.006,uniform
Cutibacterium acnes,0.9176,0.0,1e-05,0.066,uniform
Defluviimonas alba,0.8554,0.0,1e-05,0.04,uniform
Altererythrobacter epoxidivorans,0.8101,0.0,3e-05,0.071,uniform
Arthrobacter alpinus,0.8361,0.0,1e-05,0.037,uniform
Psychrobacter urativorans,0.8145,0.0,1e-05,0.037,uniform
Sphingopyxis macrogoltabida,0.8862,0.0,1e-05,0.044,uniform
Paraburkholderia caribensis,0.8559,0.0,2e-05,0.114,uniform
Glutamicibacter halophytocola,0.8839,0.0,1e-05,0.025,uniform
Kibdelosporangium phytohabitans,0.9318,0.0,0.0,0.003,uniform
Bacteroides cellulosilyticus,0.8725,0.0,0.0,0.004,uniform
Acinetobacter equi,0.7697,0.0,1e-05,0.007,uniform
Algoriphagus sp,0.9039,0.0,0.0,0.008,uniform
Salegentibacter sp,0.8731,0.0,0.0,0.006,uniform
Weissella cibaria,0.9297,0.0,1e-05,0.04,uniform
Mycobacterium chimaera,0.8227,0.0,2e-05,0.049,uniform
Lactobacillus gallinarum,0.9318,0.0,0.0,0.05,uniform
Brevundimonas sp,0.9621,0.0,1e-05,0.164,uniform
Algibacter alginicilyticus,0.9525,0.0,0.0,0.004,uniform
Stenotrophomonas acidaminiphila,0.9333,0.0,1e-05,0.048,uniform
Lactobacillus kunkeei,0.921,0.0,1e-05,0.055,uniform
Bacteroides ovatus,0.8598,0.0,0.0,0.005,uniform
Blastochloris viridis,0.945,0.0,1e-05,0.078,uniform
Staphylococcus sp,0.9332,0.0,0.0,0.026,uniform
Pedobacter sp,0.9176,0.0,0.0,0.003,uniform
Caulobacter henricii,0.9293,0.0,1e-05,0.055,uniform
Agarivorans gilvus,0.9232,0.0,0.0,0.013,uniform
Paenibacillus bovis,0.8886,0.0,0.0,0.008,uniform
Sinorhizobium americanum,0.9376,0.0,1e-05,0.084,uniform
Aeromonas schubertii,0.9026,0.0,1e-05,0.017,uniform
Pannonibacter phragmitetus,0.9249,0.0,1e-05,0.02,uniform
Sphingobium indicum,0.9228,0.0,1e-05,0.12,uniform
Candidatus Tenderia,0.7948,0.0,1e-05,0.027,uniform
Halomonas huangheensis,0.9037,0.0,1e-05,0.025,uniform
Staphylococcus equorum,0.7998,0.0,1e-05,0.02,uniform
Salinivirga cyanobacteriivorans,0.7638,0.0,1e-05,0.004,uniform
Alcaligenes faecalis,0.9041,0.0,1e-05,0.022,uniform
Alteromonas stellipolaris,0.8635,0.0,1e-05,0.031,uniform
Lactobacillus paraplantarum,0.8438,0.0,1e-05,0.027,uniform
Lysobacter antibioticus,0.9114,0.0,1e-05,0.026,uniform
Colwellia sp,0.8586,0.0,0.0,0.008,uniform
Pseudoalteromonas phenolica,0.8762,0.0,1e-05,0.012,uniform
Pseudohongiella spirulinae,0.9206,0.0,1e-05,0.055,uniform
Prevotella enoeca,0.7674,0.0,1e-05,0.011,uniform
Spiroplasma citri,0.8981,0.0,1e-05,0.088,uniform
Erysipelothrix larvae,0.9186,0.0,0.0,0.016,uniform
Kurthia sp,0.8565,0.0,0.0,0.008,uniform
Collimonas pratensis,0.9062,0.0,0.0,0.013,uniform
Caulobacteraceae bacterium,0.9323,0.0,0.0,0.03,uniform
Clostridium butyricum,0.8174,0.0,0.0,0.003,uniform
Kocuria flava,0.8861,0.0,1e-05,0.033,uniform
Sphingobium baderi,0.9047,0.0,1e-05,0.034,uniform
Janibacter indicus,0.7763,0.0,2e-05,0.044,uniform
Fusobacterium hwasookii,0.9455,0.0,0.0,0.026,uniform
Nitrosomonas ureae,0.8877,0.0,1e-05,0.034,uniform
Sphingopyxis terrae,0.8449,0.0,1e-05,0.06,uniform
Pseudoalteromonas issachenkonii,0.7868,0.0,2e-05,0.071,uniform
Lutibacter profundi,0.8507,0.0,0.0,0.007,uniform
Burkholderia diffusa,0.9119,0.0,2e-05,0.237,uniform
Burkholderia territorii,0.9275,0.0,2e-05,0.25,uniform
Burkholderia pseudomultivorans,0.9295,0.0,1e-05,0.056,uniform
Burkholderia seminalis,0.9929,0.0,0.0,0.305,uniform
Burkholderia metallica,0.928,0.0,1e-05,0.192,uniform
Burkholderia latens,0.9892,0.0,0.0,0.22,uniform
Burkholderia stagnalis,0.9113,0.0,2e-05,0.157,uniform
Turicibacter sp,0.8524,0.0,0.0,0.008,uniform
Pandoraea norimbergensis,0.9557,0.0,0.0,0.015,uniform
Rhizobium esperanzae,0.8975,0.0,1e-05,0.037,uniform
Pseudoalteromonas rubra,0.9367,0.0,0.0,0.015,uniform
Enterococcus silesiacus,0.9018,0.0,0.0,0.003,uniform
Lacimicrobium alkaliphilum,0.8237,0.0,1e-05,0.014,uniform
Paenibacillus naphthalenovorans,0.8588,0.0,0.0,0.006,uniform
Planococcus rifietoensis,0.9236,0.0,1e-05,0.026,uniform
Planococcus kocurii,0.7752,0.0,1e-05,0.027,uniform
Tenacibaculum dicentrarchi,0.8632,0.0,0.0,0.007,uniform
Myroides odoratimimus,0.925,0.0,0.0,0.005,uniform
Paucibacter sp,0.7913,0.0,1e-05,0.01,uniform
Borrelia anserina,0.9167,0.0,2e-05,0.384,uniform
Roseateles depolymerans,0.893,0.0,1e-05,0.019,uniform
Herbaspirillum rubrisubalbicans,0.7999,0.0,1e-05,0.013,uniform
Streptomyces globisporus,0.9284,0.0,0.0,0.023,uniform
Pseudarthrobacter sulfonivorans,0.955,0.0,0.0,0.029,uniform
Pseudomonas fragi,0.8928,0.0,1e-05,0.023,uniform
Lentibacillus amyloliquefaciens,0.9008,0.0,1e-05,0.013,uniform
Hymenobacter sedentarius,0.8677,0.0,1e-05,0.008,uniform
Deinococcus actinosclerus,0.8209,0.0,3e-05,0.122,uniform
Arsenophonus symbiont,0.7572,0.0,5e-05,0.256,uniform
Achromobacter denitrificans,0.9046,0.0,0.0,0.02,uniform
Alteromonas sp,0.9207,0.0,0.0,0.039,uniform
Agromyces aureus,0.7777,0.0,1e-05,0.027,uniform
Pseudomonas oryzihabitans,0.8472,0.0,1e-05,0.018,uniform
Aerococcus urinaeequi,0.8283,0.0,1e-05,0.02,uniform
Leclercia adecarboxylata,0.7938,0.0,1e-05,0.026,uniform
