Species,r_value,p_value,stError,euclidean,distribution
Spiroplasma litorale,0.9836,0.0,1e-05,0.411,uniform
Oblitimonas alkaliphila,0.8821,0.0,1e-05,0.352,uniform
Enterococcus durans,0.9767,0.0,0.0,0.06,uniform
Nitrosospira briensis,0.9904,0.0,0.0,0.343,uniform
Beggiatoa leptomitoformis,0.9787,0.0,0.0,0.032,uniform
Streptomyces ambofaciens,0.7132,0.0,2e-05,0.058,uniform
Chelatococcus sp,0.971,0.0,1e-05,0.312,uniform
Pseudomonas yamanorum,0.8578,0.0,1e-05,0.076,uniform
Leptotrichia sp,0.9821,0.0,0.0,0.026,uniform
Kangiella sediminilitoris,0.9545,0.0,1e-05,0.186,uniform
Bacillus beveridgei,0.9644,0.0,0.0,0.092,uniform
Francisella persica,0.953,0.0,1e-05,0.45,uniform
Kocuria palustris,0.9581,0.0,1e-05,0.302,uniform
Campylobacter pinnipediorum,0.8346,0.0,2e-05,0.114,uniform
Citrobacter portucalensis,0.9015,0.0,1e-05,0.237,uniform
Lactobacillus heilongjiangensis,0.8695,0.0,1e-05,0.052,uniform
Capnocytophaga sp,0.9291,0.0,0.0,0.018,uniform
Actinomyces sp,0.9756,0.0,0.0,0.003,uniform
Ralstonia insidiosa,0.9858,0.0,1e-05,0.409,uniform
Zobellella denitrificans,0.6585,0.0,5e-05,0.14,uniform
Spiroplasma cantharicola,0.9369,0.0,1e-05,0.295,uniform
Rufibacter tibetensis,0.9793,0.0,0.0,0.038,uniform
Defluviimonas alba,0.7493,0.0,2e-05,0.151,uniform
Arthrobacter alpinus,0.9531,0.0,1e-05,0.19,uniform
Psychrobacter urativorans,0.9542,0.0,0.0,0.131,uniform
Sphingopyxis macrogoltabida,0.9024,0.0,1e-05,0.195,uniform
Glutamicibacter halophytocola,0.9955,0.0,0.0,0.216,uniform
Kibdelosporangium phytohabitans,0.9214,0.0,0.0,0.015,uniform
Bacteroides cellulosilyticus,0.9575,0.0,0.0,0.002,uniform
Acinetobacter equi,0.9566,0.0,0.0,0.05,uniform
Algoriphagus sp,0.8648,0.0,1e-05,0.04,uniform
Salegentibacter sp,0.9529,0.0,0.0,0.023,uniform
Weissella cibaria,0.9717,0.0,0.0,0.126,uniform
Lactobacillus gallinarum,0.9227,0.0,1e-05,0.226,uniform
Algibacter alginicilyticus,0.9564,0.0,0.0,0.014,uniform
Stenotrophomonas acidaminiphila,0.9683,0.0,1e-05,0.224,uniform
Lactobacillus kunkeei,0.9884,0.0,0.0,0.186,uniform
Bacteroides ovatus,0.8979,0.0,0.0,0.003,uniform
Blastochloris viridis,0.9834,0.0,0.0,0.381,uniform
Staphylococcus sp,0.9862,0.0,0.0,0.107,uniform
Pedobacter sp,0.9648,0.0,0.0,0.009,uniform
Caulobacter henricii,0.9247,0.0,1e-05,0.368,uniform
Agarivorans gilvus,0.9609,0.0,0.0,0.05,uniform
Paenibacillus bovis,0.8447,0.0,1e-05,0.038,uniform
Sinorhizobium americanum,0.901,0.0,1e-05,0.276,uniform
Aeromonas schubertii,0.9116,0.0,1e-05,0.18,uniform
Pannonibacter phragmitetus,0.7817,0.0,2e-05,0.114,uniform
Candidatus Tenderia,0.909,0.0,1e-05,0.26,uniform
Halomonas huangheensis,0.9362,0.0,1e-05,0.094,uniform
Staphylococcus equorum,0.9785,0.0,0.0,0.197,uniform
Salinivirga cyanobacteriivorans,0.8835,0.0,0.0,0.019,uniform
Alcaligenes faecalis,0.7819,0.0,2e-05,0.096,uniform
Alteromonas stellipolaris,0.9848,0.0,0.0,0.249,uniform
Lactobacillus paraplantarum,0.9465,0.0,1e-05,0.123,uniform
Lysobacter antibioticus,0.7821,0.0,1e-05,0.058,uniform
Colwellia sp,0.737,0.0,2e-05,0.045,uniform
Pseudoalteromonas phenolica,0.9345,0.0,1e-05,0.048,uniform
Pseudohongiella spirulinae,0.9892,0.0,0.0,0.372,uniform
Prevotella enoeca,0.7911,0.0,1e-05,0.022,uniform
Spiroplasma citri,0.9618,0.0,1e-05,0.407,uniform
Erysipelothrix larvae,0.9474,0.0,0.0,0.056,uniform
Kurthia sp,0.9703,0.0,0.0,0.028,uniform
Collimonas pratensis,0.7222,0.0,3e-05,0.084,uniform
Caulobacteraceae bacterium,0.9364,0.0,1e-05,0.344,uniform
Clostridium butyricum,0.821,0.0,0.0,0.012,uniform
Kocuria flava,0.9896,0.0,0.0,0.174,uniform
Sphingobium baderi,0.9955,0.0,0.0,0.26,uniform
Janibacter indicus,0.9881,0.0,0.0,0.432,uniform
Fusobacterium hwasookii,0.9825,0.0,0.0,0.026,uniform
Nitrosomonas ureae,0.8996,0.0,1e-05,0.172,uniform
Sphingopyxis terrae,0.9535,0.0,1e-05,0.303,uniform
Pseudoalteromonas issachenkonii,0.9936,0.0,0.0,0.477,uniform
Lutibacter profundi,0.9665,0.0,0.0,0.024,uniform
Turicibacter sp,0.9615,0.0,0.0,0.037,uniform
Pandoraea norimbergensis,0.9821,0.0,0.0,0.103,uniform
Rhizobium esperanzae,0.8538,0.0,3e-05,0.225,uniform
Pseudoalteromonas rubra,0.9485,0.0,0.0,0.065,uniform
Enterococcus silesiacus,0.9723,0.0,0.0,0.01,uniform
Lacimicrobium alkaliphilum,0.9646,0.0,0.0,0.088,uniform
Paenibacillus naphthalenovorans,0.9018,0.0,1e-05,0.043,uniform
Planococcus rifietoensis,0.9686,0.0,0.0,0.123,uniform
Planococcus kocurii,0.9887,0.0,0.0,0.109,uniform
Tenacibaculum dicentrarchi,0.9421,0.0,0.0,0.024,uniform
Myroides odoratimimus,0.9755,0.0,0.0,0.024,uniform
Paucibacter sp,0.9965,0.0,0.0,0.083,uniform
Roseateles depolymerans,0.9749,0.0,0.0,0.143,uniform
Herbaspirillum rubrisubalbicans,0.9856,0.0,0.0,0.113,uniform
Streptomyces globisporus,0.7397,0.0,2e-05,0.094,uniform
Pseudarthrobacter sulfonivorans,0.9909,0.0,0.0,0.208,uniform
Pseudomonas fragi,0.9335,0.0,1e-05,0.119,uniform
Lentibacillus amyloliquefaciens,0.7733,0.0,1e-05,0.05,uniform
Hymenobacter sedentarius,0.8236,0.0,1e-05,0.063,uniform
Achromobacter denitrificans,0.8996,0.0,1e-05,0.067,uniform
Alteromonas sp,0.9571,0.0,0.0,0.127,uniform
Agromyces aureus,0.9761,0.0,0.0,0.115,uniform
Pseudomonas oryzihabitans,0.9638,0.0,0.0,0.172,uniform
Aerococcus urinaeequi,0.9726,0.0,0.0,0.121,uniform
Leclercia adecarboxylata,0.8434,0.0,2e-05,0.133,uniform
Kosakonia oryzae,0.9833,0.0,0.0,0.091,uniform
Staphylococcus simulans,0.9237,0.0,0.0,0.042,uniform
Citrobacter sp,0.9799,0.0,0.0,0.118,uniform
Hafnia paralvei,0.7659,0.0,2e-05,0.064,uniform
Grimontia hollisae,0.9595,0.0,1e-05,0.212,uniform
Enterococcus gallinarum,0.9839,0.0,0.0,0.042,uniform
Gibbsiella quercinecans,0.9677,0.0,0.0,0.091,uniform
Brenneria goodwinii,0.9562,0.0,0.0,0.064,uniform
Aneurinibacillus sp,0.9806,0.0,0.0,0.082,uniform
Microbulbifer sp,0.9929,0.0,0.0,0.312,uniform
Microterricola viridarii,0.9937,0.0,0.0,0.309,uniform
Paeniclostridium sordellii,0.9769,0.0,0.0,0.014,uniform
Pseudomonas citronellolis,0.9807,0.0,0.0,0.05,uniform
Aerococcus christensenii,0.8388,0.0,1e-05,0.078,uniform
Aerococcus sanguinicola,0.9818,0.0,1e-05,0.367,uniform
Aerococcus urinaehominis,0.5925,0.0,7e-05,0.146,uniform
Aerococcus viridans,0.9889,0.0,0.0,0.145,uniform
Paenibacillus yonginensis,0.9058,0.0,0.0,0.051,uniform
Sphingomonas panacis,0.9525,0.0,1e-05,0.234,uniform
Clostridium tyrobutyricum,0.9296,0.0,0.0,0.028,uniform
Clostridium argentinense,0.8946,0.0,0.0,0.007,uniform
Pseudodesulfovibrio indicus,0.9037,0.0,2e-05,0.24,uniform
Isoptericola dokdonensis,0.9953,0.0,0.0,0.195,uniform
Clostridium propionicum,0.935,0.0,0.0,0.054,uniform
Wenyingzhuangia fucanilytica,0.9401,0.0,0.0,0.017,uniform
Halomonas chromatireducens,0.9929,0.0,0.0,0.277,uniform
Capnocytophaga haemolytica,0.9702,0.0,0.0,0.048,uniform
Actinomyces radicidentis,0.9756,0.0,0.0,0.006,uniform
Desulfovibrio fairfieldensis,0.9887,0.0,0.0,0.272,uniform
Desulfomicrobium orale,0.9134,0.0,1e-05,0.284,uniform
Actinomyces oris,0.9845,0.0,0.0,0.02,uniform
Gemella sp,0.9712,0.0,0.0,0.035,uniform
Moraxella osloensis,0.9701,0.0,1e-05,0.202,uniform
Pseudomonas corrugata,0.9592,0.0,0.0,0.084,uniform
Spirosoma montaniterrae,0.9817,0.0,0.0,0.041,uniform
Stenotrophomonas sp,0.6965,0.0,8e-05,0.303,uniform
Martelella sp,0.8527,0.0,2e-05,0.249,uniform
Corynebacterium stationis,0.9892,0.0,0.0,0.27,uniform
Bosea sp,0.946,0.0,1e-05,0.147,uniform
Alteromonas addita,0.989,0.0,0.0,0.158,uniform
Halocynthiibacter arcticus,0.9318,0.0,1e-05,0.129,uniform
Weissella jogaejeotgali,0.9695,0.0,0.0,0.149,uniform
Fervidobacterium islandicum,0.9843,0.0,0.0,0.212,uniform
Geobacillus subterraneus,0.934,0.0,1e-05,0.246,uniform
Serratia rubidaea,0.9533,0.0,1e-05,0.126,uniform
Mycobacterium phlei,0.9817,0.0,0.0,0.194,uniform
Methylomonas denitrificans,0.9259,0.0,0.0,0.068,uniform
Pedobacter cryoconitis,0.9671,0.0,0.0,0.01,uniform
Frondihabitans sp,0.9904,0.0,0.0,0.157,uniform
Variovorax sp,0.924,0.0,1e-05,0.424,uniform
Sinomonas atrocyanea,0.9923,0.0,0.0,0.188,uniform
Zhongshania aliphaticivorans,0.9855,0.0,0.0,0.081,uniform
Sphingorhabdus sp,0.9714,0.0,1e-05,0.398,uniform
Pseudomonas azotoformans,0.8784,0.0,1e-05,0.069,uniform
Obesumbacterium proteus,0.9701,0.0,0.0,0.08,uniform
Sporosarcina psychrophila,0.5867,0.0,2e-05,0.024,uniform
Lactobacillus backii,0.8884,0.0,1e-05,0.116,uniform
Corynebacterium simulans,0.9908,0.0,0.0,0.499,uniform
Thauera humireducens,0.9973,0.0,0.0,0.273,uniform
Gluconobacter albidus,0.948,0.0,1e-05,0.306,uniform
Acetobacter aceti,0.8062,0.0,4e-05,0.191,uniform
Streptococcus pantholopis,0.9586,0.0,0.0,0.047,uniform
Pontibacter akesuensis,0.9679,0.0,0.0,0.044,uniform
Mucilaginibacter sp,0.9509,0.0,0.0,0.021,uniform
Shewanella psychrophila,0.9503,0.0,0.0,0.021,uniform
Pseudomonas alcaligenes,0.9682,0.0,1e-05,0.432,uniform
Lactobacillus oris,0.7113,0.0,5e-05,0.309,uniform
Thiobacimonas profunda,0.9802,0.0,0.0,0.254,uniform
Rummeliibacillus stabekisii,0.9703,0.0,0.0,0.034,uniform
Streptococcus halotolerans,0.881,0.0,0.0,0.014,uniform
Dyella thiooxydans,0.9882,0.0,0.0,0.182,uniform
Actinoalloteichus hymeniacidonis,0.9947,0.0,0.0,0.185,uniform
Microbulbifer thermotolerans,0.9776,0.0,0.0,0.263,uniform
Brevibacterium linens,0.9714,0.0,0.0,0.177,uniform
Pseudomonas silesiensis,0.8275,0.0,1e-05,0.067,uniform
Lactobacillus lindneri,0.944,0.0,1e-05,0.278,uniform
Lactobacillus paracollinoides,0.9257,0.0,1e-05,0.106,uniform
Psychrobacter alimentarius,0.9612,0.0,0.0,0.074,uniform
Pseudomonas koreensis,0.9181,0.0,1e-05,0.083,uniform
Geobacter anodireducens,0.9175,0.0,1e-05,0.261,uniform
Serinicoccus sp,0.7689,0.0,3e-05,0.238,uniform
Helicobacter himalayensis,0.9848,0.0,0.0,0.318,uniform
Aminobacter aminovorans,0.9755,0.0,0.0,0.099,uniform
Sporosarcina sp,0.6586,0.0,6e-05,0.126,uniform
Nocardioides dokdonensis,0.9623,0.0,1e-05,0.259,uniform
Desulfuromonas sp,0.9265,0.0,1e-05,0.25,uniform
Pelagibaca abyssi,0.9469,0.0,1e-05,0.237,uniform
Sporosarcina ureae,0.9554,0.0,0.0,0.048,uniform
Staphylococcus condimenti,0.9312,0.0,1e-05,0.071,uniform
Rhizobacter gummiphilus,0.9698,0.0,0.0,0.052,uniform
Dokdonia donghaensis,0.8432,0.0,1e-05,0.065,uniform
Luteitalea pratensis,0.8317,0.0,1e-05,0.061,uniform
Streptococcus marmotae,0.7575,0.0,1e-05,0.01,uniform
Pediococcus acidilactici,0.6142,0.0,7e-05,0.185,uniform
Leptospira alstonii,0.9647,0.0,0.0,0.057,uniform
Rhodococcus fascians,0.9671,0.0,1e-05,0.258,uniform
Halotalea alkalilenta,0.985,0.0,0.0,0.275,uniform
Dokdonella koreensis,0.8163,0.0,4e-05,0.309,uniform
Photorhabdus laumondii,0.9913,0.0,0.0,0.043,uniform
Fibrella sp,0.98,0.0,0.0,0.03,uniform
Mesorhizobium amorphae,0.7235,0.0,3e-05,0.093,uniform
Methylobacterium phyllosphaerae,0.9588,0.0,1e-05,0.279,uniform
Fictibacillus phosphorivorans,0.9598,0.0,0.0,0.029,uniform
Desulfococcus multivorans,0.9381,0.0,1e-05,0.173,uniform
Lachnoclostridium sp,0.7271,0.0,1e-05,0.012,uniform
Ruminiclostridium sp,0.9814,0.0,0.0,0.213,uniform
Bacteroides caecimuris,0.9443,0.0,0.0,0.005,uniform
Parabacteroides sp,0.9582,0.0,1e-05,0.059,uniform
Erysipelotrichaceae bacterium,0.947,0.0,0.0,0.015,uniform
Blautia sp,0.9532,0.0,0.0,0.027,uniform
Flavonifractor plautii,0.9793,0.0,0.0,0.175,uniform
Pseudoalteromonas luteoviolacea,0.902,0.0,0.0,0.034,uniform
Anoxybacillus sp,0.797,0.0,1e-05,0.046,uniform
Anoxybacillus amylolyticus,0.9755,0.0,0.0,0.127,uniform
Pelobacter acetylenicus,0.9853,0.0,0.0,0.298,uniform
Bacillus oceanisediminis,0.5044,0.0,2e-05,0.014,uniform
Rathayibacter tritici,0.8613,0.0,2e-05,0.255,uniform
Pelobacter sp,0.9734,0.0,0.0,0.265,uniform
Campylobacter hyointestinalis,0.9713,0.0,0.0,0.192,uniform
Campylobacter lanienae,0.9671,0.0,1e-05,0.251,uniform
Tatumella citrea,0.9883,0.0,0.0,0.077,uniform
Streptomyces alfalfae,0.9585,0.0,0.0,0.041,uniform
Pseudomonas antarctica,0.851,0.0,1e-05,0.097,uniform
Acinetobacter schindleri,0.8531,0.0,2e-05,0.12,uniform
Corynebacterium crudilactis,0.754,0.0,5e-05,0.267,uniform
Pseudomonas lurida,0.9052,0.0,1e-05,0.138,uniform
Shinella sp,0.8717,0.0,2e-05,0.25,uniform
Pectobacterium wasabiae,0.9887,0.0,0.0,0.118,uniform
Clostridium estertheticum,0.8709,0.0,0.0,0.01,uniform
Niabella ginsenosidivorans,0.9442,0.0,0.0,0.017,uniform
Lelliottia amnigena,0.7454,0.0,3e-05,0.138,uniform
Ochrobactrum pseudogrignonense,0.9714,0.0,0.0,0.118,uniform
Microbacterium chocolatum,0.9798,0.0,0.0,0.323,uniform
Spiroplasma clarkii,0.9643,0.0,0.0,0.19,uniform
Bartonella apis,0.8553,0.0,2e-05,0.21,uniform
Marinobacterium aestuarii,0.9703,0.0,0.0,0.103,uniform
Streptomyces parvulus,0.9771,0.0,0.0,0.076,uniform
Ensifer adhaerens,0.9646,0.0,1e-05,0.402,uniform
Dietzia timorensis,0.7146,0.0,6e-05,0.408,uniform
Arachidicoccus sp,0.9447,0.0,0.0,0.036,uniform
Bacillus weihaiensis,0.9806,0.0,0.0,0.02,uniform
Halothiobacillus sp,0.9196,0.0,2e-05,0.472,uniform
Lactobacillus curvatus,0.9509,0.0,1e-05,0.377,uniform
Edwardsiella hoshinae,0.9194,0.0,1e-05,0.192,uniform
Actinoalloteichus sp,0.8486,0.0,2e-05,0.098,uniform
Rhizobiales bacterium,0.9605,0.0,1e-05,0.457,uniform
Lacunisphaera limnophila,0.9741,0.0,0.0,0.227,uniform
Pseudomonas alcaliphila,0.9846,0.0,0.0,0.119,uniform
Bordetella bronchialis,0.7514,0.0,3e-05,0.099,uniform
Bordetella flabilis,0.7047,0.0,2e-05,0.123,uniform
Amycolatopsis orientalis,0.8331,0.0,1e-05,0.036,uniform
Xenorhabdus hominickii,0.8789,0.0,1e-05,0.032,uniform
Vibrio breoganii,0.9732,0.0,0.0,0.195,uniform
Azoarcus olearius,0.9954,0.0,0.0,0.428,uniform
Minicystis rosea,0.9253,0.0,0.0,0.005,uniform
Woeseia oceani,0.9314,0.0,1e-05,0.15,uniform
Diaphorobacter polyhydroxybutyrativorans,0.9411,0.0,1e-05,0.362,uniform
Streptomyces griseochromogenes,0.857,0.0,1e-05,0.03,uniform
Cryobacterium arcticum,0.9848,0.0,0.0,0.189,uniform
Stenotrophomonas rhizophila,0.7981,0.0,2e-05,0.171,uniform
Candidatus Hamiltonella,0.9815,0.0,1e-05,0.479,uniform
Vibrio scophthalmi,0.9449,0.0,1e-05,0.129,uniform
Prauserella marina,0.7273,0.0,2e-05,0.078,uniform
Gramella flava,0.9193,0.0,0.0,0.039,uniform
Phaeobacter porticola,0.9863,0.0,0.0,0.389,uniform
Elizabethkingia endophytica,0.9392,0.0,0.0,0.019,uniform
Elizabethkingia meningoseptica,0.9333,0.0,0.0,0.011,uniform
Elizabethkingia genomosp,0.8198,0.0,1e-05,0.015,uniform
Legionella clemsonensis,0.7898,0.0,2e-05,0.085,uniform
Bradyrhizobium icense,0.583,0.0,5e-05,0.053,uniform
Streptomyces lincolnensis,0.9749,0.0,0.0,0.029,uniform
Methyloversatilis sp,0.9943,0.0,0.0,0.223,uniform
Sinorhizobium sp,0.8534,0.0,2e-05,0.291,uniform
Blastomonas sp,0.9082,0.0,2e-05,0.426,uniform
Planococcus antarcticus,0.9061,0.0,1e-05,0.067,uniform
Planococcus halocryophilus,0.97,0.0,0.0,0.061,uniform
Planococcus maritimus,0.9521,0.0,1e-05,0.118,uniform
Planococcus plakortidis,0.985,0.0,0.0,0.204,uniform
Planococcus donghaensis,0.9855,0.0,0.0,0.069,uniform
Streptomyces clavuligerus,0.9896,0.0,0.0,0.109,uniform
Gordonia terrae,0.9558,0.0,1e-05,0.172,uniform
Microvirga ossetica,0.9029,0.0,1e-05,0.098,uniform
Stenotrophomonas nitritireducens,0.6711,0.0,9e-05,0.436,uniform
Cloacibacillus porcorum,0.9726,0.0,0.0,0.215,uniform
Fictibacillus arsenicus,0.9636,0.0,0.0,0.029,uniform
Lactobacillus agilis,0.8367,0.0,2e-05,0.124,uniform
Clostridium isatidis,0.9755,0.0,0.0,0.028,uniform
Bacillus flexus,0.9089,0.0,0.0,0.028,uniform
Lentzea guizhouensis,0.8963,0.0,0.0,0.019,uniform
Streptomyces olivaceus,0.8416,0.0,1e-05,0.058,uniform
Rhodococcus sp,0.9013,0.0,1e-05,0.212,uniform
Streptomyces sampsonii,0.9925,0.0,0.0,0.073,uniform
Xanthomonas fragariae,0.9923,0.0,0.0,0.45,uniform
Brochothrix thermosphacta,0.9048,0.0,0.0,0.046,uniform
Carnobacterium divergens,0.9581,0.0,0.0,0.026,uniform
Xanthomonas hortorum,0.8882,0.0,1e-05,0.195,uniform
Pantoea agglomerans,0.62,0.0,0.00013,0.161,uniform
Acinetobacter larvae,0.9805,0.0,0.0,0.063,uniform
Acinetobacter soli,0.9665,0.0,0.0,0.055,uniform
Flavobacterium anhuiense,0.8905,0.0,0.0,0.007,uniform
Dickeya solani,0.8927,0.0,2e-05,0.224,uniform
Streptococcus himalayensis,0.8863,0.0,0.0,0.007,uniform
Spiroplasma helicoides,0.971,0.0,1e-05,0.307,uniform
Dialister pneumosintes,0.8975,0.0,2e-05,0.226,uniform
Tannerella sp,0.927,0.0,1e-05,0.034,uniform
Anaerolineaceae bacterium,0.9134,0.0,1e-05,0.315,uniform
Bacillus gibsonii,0.9651,0.0,0.0,0.125,uniform
Novosphingobium resinovorum,0.9721,0.0,1e-05,0.363,uniform
Bacillus muralis,0.8978,0.0,0.0,0.028,uniform
Sulfurospirillum halorespirans,0.8951,0.0,1e-05,0.127,uniform
Cobetia marina,0.6682,0.0,8e-05,0.289,uniform
Pedobacter steynii,0.9662,0.0,0.0,0.007,uniform
Bosea vaviloviae,0.7847,0.0,2e-05,0.105,uniform
Brevibacterium aurantiacum,0.9753,0.0,0.0,0.138,uniform
Macrococcus sp,0.9634,0.0,0.0,0.051,uniform
Enterobacter xiangfangensis,0.9746,0.0,0.0,0.326,uniform
Enterobacter roggenkampii,0.9548,0.0,1e-05,0.219,uniform
Candidatus Melainabacteria,0.9764,0.0,0.0,0.138,uniform
Streptomyces puniciscabiei,0.6862,0.0,3e-05,0.043,uniform
Clostridium taeniosporum,0.978,0.0,0.0,0.018,uniform
Formosa sp,0.9525,0.0,1e-05,0.17,uniform
Vagococcus teuberi,0.9689,0.0,0.0,0.038,uniform
Geosporobacter ferrireducens,0.9176,0.0,0.0,0.009,uniform
Brachybacterium sp,0.9574,0.0,1e-05,0.291,uniform
Hydrogenophaga sp,0.8383,0.0,1e-05,0.082,uniform
Streptomyces rubrolavendulae,0.932,0.0,1e-05,0.072,uniform
Weissella soli,0.8775,0.0,3e-05,0.397,uniform
Halobacteriovorax marinus,0.9728,0.0,0.0,0.09,uniform
Delftia tsuruhatensis,0.9579,0.0,0.0,0.054,uniform
Klebsiella sp,0.9895,0.0,0.0,0.135,uniform
Staphylococcus nepalensis,0.9259,0.0,0.0,0.033,uniform
Hydrogenophaga crassostreae,0.6503,0.0,7e-05,0.088,uniform
Polaribacter vadi,0.921,0.0,0.0,0.013,uniform
Lutibacter sp,0.9684,0.0,0.0,0.015,uniform
Flavobacterium gilvum,0.8477,0.0,0.0,0.014,uniform
Luteibacter rhizovicinus,0.7653,0.0,6e-05,0.416,uniform
Pectobacterium polaris,0.9163,0.0,1e-05,0.093,uniform
Sphingomonas melonis,0.9545,0.0,1e-05,0.299,uniform
Pantoea stewartii,0.9815,0.0,0.0,0.113,uniform
Moorea producens,0.6462,0.0,1e-05,0.006,uniform
Clostridium formicaceticum,0.942,0.0,0.0,0.016,uniform
Peptococcaceae bacterium,0.9663,0.0,0.0,0.019,uniform
Dickeya dianthicola,0.9789,0.0,0.0,0.138,uniform
Fuerstia marisgermanicae,0.8687,0.0,0.0,0.021,uniform
Jeongeupia sp,0.9965,0.0,0.0,0.309,uniform
Providencia rettgeri,0.8791,0.0,1e-05,0.02,uniform
Pseudomonas lundensis,0.9789,0.0,0.0,0.121,uniform
Flavobacterium crassostreae,0.9486,0.0,0.0,0.048,uniform
Thalassotalea crassostreae,0.8476,0.0,1e-05,0.039,uniform
Geobacillus lituanicus,0.9935,0.0,0.0,0.319,uniform
Lactobacillus farciminis,0.979,0.0,0.0,0.064,uniform
Aeribacillus pallidus,0.7688,0.0,1e-05,0.033,uniform
Chromobacterium vaccinii,0.9789,0.0,0.0,0.174,uniform
Lactobacillus coryniformis,0.9474,0.0,1e-05,0.103,uniform
Candidatus Gracilibacteria,0.96,0.0,1e-05,0.284,uniform
Marinobacter salinus,0.8828,0.0,2e-05,0.151,uniform
Nonomuraea sp,0.8498,0.0,0.0,0.008,uniform
Hyphomonas sp,0.8715,0.0,3e-05,0.42,uniform
Cupriavidus sp,0.7059,0.0,3e-05,0.176,uniform
Marinilactibacillus sp,0.9185,0.0,0.0,0.034,uniform
Paenibacillus crassostreae,0.9711,0.0,0.0,0.031,uniform
Flavobacterium communis,0.9585,0.0,0.0,0.017,uniform
Bacillus xiamenensis,0.9899,0.0,0.0,0.076,uniform
Butyrivibrio hungatei,0.9055,0.0,1e-05,0.041,uniform
Nocardia seriolae,0.9535,0.0,0.0,0.039,uniform
Pseudomonas frederiksbergensis,0.6586,0.0,4e-05,0.091,uniform
Phyllobacterium sp,0.9938,0.0,0.0,0.195,uniform
Tenericutes bacterium,0.8606,0.0,1e-05,0.077,uniform
Virgibacillus halodenitrificans,0.9389,0.0,0.0,0.043,uniform
Lactobacillus crustorum,0.9127,0.0,1e-05,0.106,uniform
Kosakonia radicincitans,0.9909,0.0,0.0,0.09,uniform
Glaesserella parasuis,0.9495,0.0,0.0,0.045,uniform
Streptomyces niveus,0.9745,0.0,0.0,0.09,uniform
Pseudomonas orientalis,0.8533,0.0,2e-05,0.168,uniform
Geobacillus thermocatenulatus,0.9828,0.0,0.0,0.269,uniform
Sulfitobacter sp,0.8057,0.0,5e-05,0.411,uniform
Nocardia soli,0.9897,0.0,0.0,0.107,uniform
Synechococcus lividus,0.9817,0.0,0.0,0.453,uniform
Francisella hispaniensis,0.8708,0.0,2e-05,0.224,uniform
Chelatococcus daeguensis,0.6876,0.0,8e-05,0.296,uniform
Caldithrix abyssi,0.9839,0.0,0.0,0.03,uniform
Microbacterium paludicola,0.9488,0.0,1e-05,0.313,uniform
Neomicrococcus aestuarii,0.9696,0.0,1e-05,0.4,uniform
Brevibacillus formosus,0.9901,0.0,0.0,0.019,uniform
Gramella sp,0.9375,0.0,0.0,0.055,uniform
Tenacibaculum sp,0.9773,0.0,0.0,0.025,uniform
Mesorhizobium oceanicum,0.7226,0.0,3e-05,0.138,uniform
Lactobacillus hordei,0.9735,0.0,0.0,0.07,uniform
Lactobacillus nagelii,0.9348,0.0,1e-05,0.099,uniform
Bacillus safensis,0.977,0.0,0.0,0.056,uniform
Staphylococcus succinus,0.9544,0.0,0.0,0.049,uniform
Acinetobacter bereziniae,0.9008,0.0,0.0,0.024,uniform
Vibrio mediterranei,0.9776,0.0,0.0,0.103,uniform
Vibrio rotiferianus,0.9755,0.0,1e-05,0.427,uniform
Pseudomonas veronii,0.8984,0.0,1e-05,0.118,uniform
Xanthomonas euvesicatoria,0.9693,0.0,1e-05,0.406,uniform
Thermogutta terrifontis,0.9568,0.0,0.0,0.182,uniform
Marivivens sp,0.8886,0.0,2e-05,0.359,uniform
Paenibacillus xylanexedens,0.8297,0.0,1e-05,0.013,uniform
Virgibacillus dokdonensis,0.9335,0.0,0.0,0.024,uniform
Clostridium chauvoei,0.966,0.0,0.0,0.021,uniform
Lelliottia sp,0.9924,0.0,0.0,0.309,uniform
Granulosicoccus antarcticus,0.9761,0.0,0.0,0.024,uniform
Xanthomonas vesicatoria,0.9944,0.0,0.0,0.172,uniform
Xanthomonas gardneri,0.9456,0.0,1e-05,0.161,uniform
Pseudomonas psychrotolerans,0.8546,0.0,1e-05,0.126,uniform
Microbacterium aurum,0.8043,0.0,4e-05,0.399,uniform
Curtobacterium pusillum,0.8193,0.0,2e-05,0.136,uniform
Chryseobacterium indologenes,0.8664,0.0,0.0,0.004,uniform
Oxalobacter formigenes,0.7185,0.0,5e-05,0.305,uniform
Lactobacillus parabuchneri,0.928,0.0,1e-05,0.19,uniform
Mariprofundus aestuarium,0.8767,0.0,2e-05,0.434,uniform
Histophilus somni,0.977,0.0,0.0,0.129,uniform
Lactobacillus jensenii,0.9234,0.0,1e-05,0.227,uniform
Paraburkholderia sp,0.9463,0.0,1e-05,0.269,uniform
Sphingomonas koreensis,0.904,0.0,1e-05,0.244,uniform
Vibrio gazogenes,0.6653,0.0,4e-05,0.102,uniform
Thauera chlorobenzoica,0.9955,0.0,0.0,0.319,uniform
Herbaspirillum robiniae,0.9433,0.0,0.0,0.096,uniform
Arthrobacter crystallopoietes,0.9442,0.0,1e-05,0.117,uniform
Bacillus cohnii,0.9393,0.0,0.0,0.011,uniform
Lactobacillus alimentarius,0.5736,0.0,4e-05,0.08,uniform
Acinetobacter haemolyticus,0.9396,0.0,1e-05,0.063,uniform
