Species,r_value,p_value,stError,euclidean,distribution
Streptomyces vietnamensis,0.8509,0.0,0.0,0.027,uniform
Xanthomonas sacchari,0.9644,0.0,0.0,0.092,uniform
Azotobacter chroococcum,0.9353,0.0,1e-05,0.149,uniform
Pragia fontium,0.8912,0.0,1e-05,0.037,uniform
Allofrancisella guangzhouensis,0.925,0.0,1e-05,0.178,uniform
Spirosoma radiotolerans,0.9143,0.0,0.0,0.013,uniform
Pandoraea sputorum,0.9439,0.0,0.0,0.062,uniform
Cupriavidus gilardii,0.9345,0.0,1e-05,0.352,uniform
Pandoraea apista,0.9677,0.0,0.0,0.068,uniform
Streptomyces albus,0.9739,0.0,0.0,0.025,uniform
Sediminicola sp,0.9354,0.0,0.0,0.032,uniform
Cupriavidus basilensis,0.9624,0.0,0.0,0.109,uniform
Rugosibacter aromaticivorans,0.9353,0.0,1e-05,0.203,uniform
Phaeobacter piscinae,0.8651,0.0,2e-05,0.185,uniform
Rufibacter sp,0.9573,0.0,0.0,0.024,uniform
Ralstonia mannitolilytica,0.9671,0.0,1e-05,0.255,uniform
Desulfuromonas soudanensis,0.9796,0.0,0.0,0.109,uniform
Martelella endophytica,0.9085,0.0,1e-05,0.08,uniform
Myroides profundi,0.8901,0.0,1e-05,0.021,uniform
Lysinibacillus fusiformis,0.8869,0.0,0.0,0.01,uniform
Corynebacterium singulare,0.9391,0.0,0.0,0.083,uniform
Sphingomonas hengshuiensis,0.9584,0.0,1e-05,0.09,uniform
Rathayibacter toxicus,0.9632,0.0,1e-05,0.268,uniform
Streptomyces cyaneogriseus,0.9037,0.0,1e-05,0.069,uniform
Marinovum algicola,0.9507,0.0,1e-05,0.249,uniform
Confluentimicrobium sp,0.9723,0.0,1e-05,0.247,uniform
Pseudomonas simiae,0.9304,0.0,0.0,0.058,uniform
Pandoraea vervacti,0.9765,0.0,0.0,0.074,uniform
Spiroplasma kunkelii,0.9862,0.0,0.0,0.351,uniform
Kiritimatiella glycovorans,0.958,0.0,1e-05,0.498,uniform
Clostridioides difficile,0.9862,0.0,0.0,0.03,uniform
Kangiella geojedonensis,0.9773,0.0,0.0,0.202,uniform
Pelosinus fermentans,0.9342,0.0,0.0,0.006,uniform
Pseudonocardia sp,0.9207,0.0,1e-05,0.057,uniform
Bacillus simplex,0.9543,0.0,0.0,0.009,uniform
Pseudoalteromonas agarivorans,0.9416,0.0,0.0,0.051,uniform
Lactobacillus mucosae,0.9671,0.0,0.0,0.09,uniform
Pseudoalteromonas arctica,0.9295,0.0,0.0,0.04,uniform
Pseudoalteromonas espejiana,0.9023,0.0,1e-05,0.057,uniform
Pseudoalteromonas tunicata,0.9355,0.0,0.0,0.025,uniform
Pseudoalteromonas translucida,0.9369,0.0,1e-05,0.099,uniform
Pseudoalteromonas nigrifaciens,0.9707,0.0,0.0,0.124,uniform
Pseudoalteromonas spongiae,0.8942,0.0,1e-05,0.083,uniform
Pseudoalteromonas tetraodonis,0.9706,0.0,0.0,0.154,uniform
Bacillus intestinalis,0.9815,0.0,0.0,0.038,uniform
Halomonas sp,0.9912,0.0,0.0,0.045,uniform
Paenibacillus beijingensis,0.8869,0.0,0.0,0.021,uniform
Elizabethkingia miricola,0.8986,0.0,0.0,0.019,uniform
Muricauda lutaonensis,0.9618,0.0,0.0,0.047,uniform
Photorhabdus temperata,0.9416,0.0,0.0,0.021,uniform
Luteipulveratus mongoliensis,0.97,0.0,0.0,0.046,uniform
Pseudomonas synxantha,0.955,0.0,0.0,0.032,uniform
Acetobacter sp,0.9667,0.0,1e-05,0.393,uniform
Sandaracinus amylolyticus,0.8839,0.0,0.0,0.012,uniform
Lysobacter capsici,0.9723,0.0,0.0,0.06,uniform
Lysobacter gummosus,0.9376,0.0,0.0,0.06,uniform
Citrobacter amalonaticus,0.8913,0.0,1e-05,0.044,uniform
Bacillus altitudinis,0.9144,0.0,0.0,0.048,uniform
Moraxella ovis,0.8797,0.0,1e-05,0.231,uniform
Kosmotoga pacifica,0.9784,0.0,0.0,0.223,uniform
Pandoraea oxalativorans,0.9847,0.0,0.0,0.108,uniform
Serratia fonticola,0.9394,0.0,0.0,0.016,uniform
Xanthomonas arboricola,0.9974,0.0,0.0,0.067,uniform
Verrucomicrobia bacterium,0.9852,0.0,0.0,0.116,uniform
Mycobacterium fortuitum,0.8468,0.0,1e-05,0.034,uniform
Planctomyces sp,0.9322,0.0,0.0,0.026,uniform
Gemmata sp,0.9262,0.0,0.0,0.016,uniform
Pirellula sp,0.9655,0.0,0.0,0.032,uniform
Sneathia amnii,0.9675,0.0,1e-05,0.104,uniform
Devosia sp,0.7589,0.0,2e-05,0.101,uniform
Intestinimonas butyriciproducens,0.9511,0.0,1e-05,0.089,uniform
Sulfurovum lithotrophicum,0.9305,0.0,1e-05,0.168,uniform
Brevibacterium flavum,0.9367,0.0,1e-05,0.139,uniform
Erythrobacter atlanticus,0.9573,0.0,1e-05,0.25,uniform
Corynebacterium kutscheri,0.9682,0.0,0.0,0.094,uniform
Microcystis panniformis,0.949,0.0,0.0,0.026,uniform
Streptomyces pristinaespiralis,0.7717,0.0,1e-05,0.027,uniform
Rhodococcus aetherivorans,0.944,0.0,0.0,0.061,uniform
Citromicrobium sp,0.9163,0.0,1e-05,0.237,uniform
Salimicrobium jeotgali,0.9666,0.0,0.0,0.115,uniform
Edwardsiella sp,0.9664,0.0,1e-05,0.297,uniform
Salinicoccus halodurans,0.9128,0.0,1e-05,0.057,uniform
Thioalkalivibrio versutus,0.9276,0.0,1e-05,0.371,uniform
Mycoplasma canis,0.9588,0.0,1e-05,0.437,uniform
Polyangium brachysporum,0.9205,0.0,0.0,0.041,uniform
Nonlabens sp,0.9635,0.0,0.0,0.067,uniform
Moraxella bovoculi,0.9679,0.0,0.0,0.179,uniform
Deinococcus puniceus,0.985,0.0,0.0,0.295,uniform
Paenibacillus swuensis,0.9393,0.0,0.0,0.021,uniform
'Deinococcus soli',0.9887,0.0,0.0,0.424,uniform
Flavisolibacter tropicus,0.9461,0.0,0.0,0.007,uniform
Faecalibaculum rodentium,0.8959,0.0,1e-05,0.149,uniform
Denitrobacterium detoxificans,0.9636,0.0,1e-05,0.131,uniform
Herbaspirillum hiltneri,0.9847,0.0,0.0,0.067,uniform
Sedimenticola thiotaurini,0.9783,0.0,0.0,0.104,uniform
Nitrosomonas communis,0.7925,0.0,1e-05,0.039,uniform
Altererythrobacter atlanticus,0.9898,0.0,0.0,0.335,uniform
Gemmatimonas phototrophica,0.9659,0.0,0.0,0.095,uniform
Spongiibacter sp,0.8848,0.0,1e-05,0.075,uniform
Hoeflea sp,0.8205,0.0,1e-05,0.074,uniform
Actinobacteria bacterium,0.9802,0.0,1e-05,0.387,uniform
Mycobacterium vaccae,0.9526,0.0,0.0,0.051,uniform
Marinobacter psychrophilus,0.9326,0.0,1e-05,0.096,uniform
Aeromicrobium erythreum,0.9364,0.0,1e-05,0.267,uniform
Pseudomonas trivialis,0.9719,0.0,0.0,0.062,uniform
Archangium gephyra,0.9641,0.0,0.0,0.005,uniform
Paenibacillus peoriae,0.8537,0.0,0.0,0.017,uniform
Mitsuaria sp,0.9841,0.0,0.0,0.063,uniform
Mycobacterium immunogenum,0.9262,0.0,0.0,0.051,uniform
Streptomyces noursei,0.9505,0.0,0.0,0.019,uniform
Corynebacterium epidermidicanis,0.9331,0.0,1e-05,0.105,uniform
Corynebacterium mustelae,0.9347,0.0,1e-05,0.052,uniform
Corynebacterium testudinoris,0.9663,0.0,0.0,0.11,uniform
Corynebacterium uterequi,0.9746,0.0,1e-05,0.211,uniform
Pandoraea thiooxydans,0.9079,0.0,1e-05,0.113,uniform
Klebsiella aerogenes,0.9752,0.0,0.0,0.13,uniform
Phytobacter ursingii,0.983,0.0,0.0,0.034,uniform
Croceicoccus naphthovorans,0.964,0.0,1e-05,0.32,uniform
Limnohabitans sp,0.9501,0.0,1e-05,0.114,uniform
Reinekea forsetii,0.929,0.0,1e-05,0.098,uniform
Nitrospira moscoviensis,0.9827,0.0,0.0,0.114,uniform
Altererythrobacter marensis,0.7759,0.0,4e-05,0.406,uniform
Pandoraea faecigallinarum,0.9753,0.0,0.0,0.104,uniform
Piscirickettsia salmonis,0.8905,0.0,1e-05,0.066,uniform
Gordonia phthalatica,0.9655,0.0,0.0,0.075,uniform
Spiroplasma eriocheiris,0.9635,0.0,1e-05,0.288,uniform
Mycobacterium haemophilum,0.984,0.0,0.0,0.093,uniform
Labrenzia sp,0.9678,0.0,0.0,0.068,uniform
Steroidobacter denitrificans,0.7756,0.0,3e-05,0.228,uniform
Bacillus filamentosus,0.9316,0.0,0.0,0.008,uniform
Yersinia aleksiciae,0.9202,0.0,1e-05,0.065,uniform
Ectothiorhodospira sp,0.876,0.0,1e-05,0.234,uniform
Methylophilus sp,0.9251,0.0,1e-05,0.115,uniform
Celeribacter marinus,0.9845,0.0,0.0,0.159,uniform
Bacillus smithii,0.9196,0.0,0.0,0.033,uniform
Lactobacillus koreensis,0.9826,0.0,0.0,0.116,uniform
Lactobacillus ginsenosidimutans,0.9494,0.0,0.0,0.047,uniform
Cyclobacterium amurskyense,0.9202,0.0,0.0,0.008,uniform
Eubacterium sulci,0.9812,0.0,0.0,0.037,uniform
Olsenella sp,0.9196,0.0,1e-05,0.069,uniform
Arsenicicoccus sp,0.9092,0.0,1e-05,0.055,uniform
Selenomonas sp,0.9585,0.0,0.0,0.027,uniform
Actinomyces meyeri,0.785,0.0,1e-05,0.03,uniform
Ottowia sp,0.9642,0.0,0.0,0.15,uniform
Prevotella fusca,0.8817,0.0,1e-05,0.035,uniform
Bordetella hinzii,0.9683,0.0,0.0,0.124,uniform
Anaerostipes hadrus,0.9225,0.0,0.0,0.016,uniform
Myxococcus hansupus,0.9597,0.0,0.0,0.013,uniform
Dermabacter vaginalis,0.9387,0.0,1e-05,0.301,uniform
Mycobacterium goodii,0.9302,0.0,0.0,0.036,uniform
Anoxybacillus gonensis,0.9909,0.0,0.0,0.083,uniform
Wenzhouxiangella marina,0.9133,0.0,1e-05,0.227,uniform
Bacteroidetes bacterium,0.9646,0.0,0.0,0.031,uniform
Hyphomonadaceae bacterium,0.8635,0.0,2e-05,0.114,uniform
Betaproteobacteria bacterium,0.943,0.0,1e-05,0.11,uniform
Chondromyces crocatus,0.8814,0.0,0.0,0.008,uniform
Octadecabacter temperatus,0.9776,0.0,0.0,0.119,uniform
Enterobacter hormaechei,0.9778,0.0,0.0,0.098,uniform
Campylobacter ureolyticus,0.8617,0.0,1e-05,0.104,uniform
Campylobacter gracilis,0.8655,0.0,0.0,0.025,uniform
Sphingopyxis granuli,0.9526,0.0,1e-05,0.153,uniform
Massilia sp,0.9803,0.0,0.0,0.029,uniform
Klebsiella quasipneumoniae,0.9063,0.0,1e-05,0.079,uniform
Cronobacter universalis,0.9937,0.0,0.0,0.271,uniform
Cronobacter condimenti,0.8995,0.0,1e-05,0.094,uniform
Cronobacter dublinensis,0.9533,0.0,1e-05,0.15,uniform
Cronobacter muytjensii,0.9639,0.0,1e-05,0.164,uniform
Pediococcus damnosus,0.9622,0.0,0.0,0.1,uniform
Microbacterium sp,0.9864,0.0,0.0,0.125,uniform
Spiroplasma turonicum,0.7879,0.0,3e-05,0.286,uniform
Bacillus cellulasensis,0.9557,0.0,0.0,0.045,uniform
Alcanivorax xenomutans,0.9512,0.0,1e-05,0.115,uniform
Vulgatibacter incomptus,0.9118,0.0,1e-05,0.169,uniform
Labilithrix luteola,0.9102,0.0,0.0,0.006,uniform
Bordetella sp,0.9819,0.0,0.0,0.063,uniform
Spiroplasma litorale,0.9464,0.0,1e-05,0.315,uniform
Oblitimonas alkaliphila,0.9836,0.0,0.0,0.157,uniform
Enterococcus durans,0.9297,0.0,0.0,0.027,uniform
Nitrosospira briensis,0.8673,0.0,2e-05,0.218,uniform
Beggiatoa leptomitoformis,0.9894,0.0,0.0,0.026,uniform
Streptomyces ambofaciens,0.9718,0.0,0.0,0.04,uniform
Chelatococcus sp,0.9628,0.0,0.0,0.159,uniform
Pseudomonas yamanorum,0.951,0.0,0.0,0.04,uniform
Azospirillum thiophilum,0.8143,0.0,3e-05,0.41,uniform
Leptotrichia sp,0.9612,0.0,0.0,0.026,uniform
Kangiella sediminilitoris,0.8596,0.0,2e-05,0.155,uniform
Bacillus beveridgei,0.9196,0.0,0.0,0.039,uniform
Francisella persica,0.8954,0.0,1e-05,0.208,uniform
Kocuria palustris,0.9579,0.0,1e-05,0.211,uniform
Campylobacter pinnipediorum,0.9646,0.0,0.0,0.094,uniform
Citrobacter portucalensis,0.9334,0.0,0.0,0.083,uniform
Lactobacillus heilongjiangensis,0.9526,0.0,0.0,0.046,uniform
Capnocytophaga sp,0.9007,0.0,0.0,0.03,uniform
Actinomyces sp,0.9416,0.0,0.0,0.016,uniform
Ralstonia insidiosa,0.9062,0.0,1e-05,0.101,uniform
Zobellella denitrificans,0.906,0.0,1e-05,0.091,uniform
Spiroplasma cantharicola,0.9448,0.0,1e-05,0.29,uniform
Rufibacter tibetensis,0.9256,0.0,0.0,0.019,uniform
Cutibacterium acnes,0.9365,0.0,0.0,0.035,uniform
Defluviimonas alba,0.9187,0.0,1e-05,0.084,uniform
Altererythrobacter epoxidivorans,0.977,0.0,0.0,0.383,uniform
Arthrobacter alpinus,0.9619,0.0,0.0,0.032,uniform
Psychrobacter urativorans,0.9246,0.0,1e-05,0.078,uniform
Sphingopyxis macrogoltabida,0.8975,0.0,1e-05,0.115,uniform
Paraburkholderia caribensis,0.9719,0.0,1e-05,0.359,uniform
Glutamicibacter halophytocola,0.9693,0.0,0.0,0.035,uniform
Kibdelosporangium phytohabitans,0.9439,0.0,0.0,0.008,uniform
Bacteroides cellulosilyticus,0.8505,0.0,0.0,0.001,uniform
Acinetobacter equi,0.8959,0.0,1e-05,0.039,uniform
Algoriphagus sp,0.9437,0.0,0.0,0.026,uniform
Salegentibacter sp,0.9129,0.0,0.0,0.02,uniform
Weissella cibaria,0.8531,0.0,1e-05,0.1,uniform
Mycobacterium chimaera,0.9605,0.0,1e-05,0.269,uniform
Lactobacillus gallinarum,0.8823,0.0,1e-05,0.118,uniform
Brevundimonas sp,0.9568,0.0,1e-05,0.317,uniform
Algibacter alginicilyticus,0.9125,0.0,0.0,0.011,uniform
Stenotrophomonas acidaminiphila,0.9227,0.0,1e-05,0.173,uniform
Lactobacillus kunkeei,0.8961,0.0,1e-05,0.173,uniform
Bacteroides ovatus,0.8945,0.0,0.0,0.002,uniform
Blastochloris viridis,0.9886,0.0,0.0,0.207,uniform
Staphylococcus sp,0.9614,0.0,0.0,0.094,uniform
Pedobacter sp,0.9196,0.0,0.0,0.007,uniform
Caulobacter henricii,0.8805,0.0,1e-05,0.173,uniform
Agarivorans gilvus,0.9218,0.0,1e-05,0.036,uniform
Paenibacillus bovis,0.9083,0.0,0.0,0.019,uniform
Sinorhizobium americanum,0.9443,0.0,1e-05,0.174,uniform
Aeromonas schubertii,0.9632,0.0,0.0,0.091,uniform
Pannonibacter phragmitetus,0.8917,0.0,1e-05,0.046,uniform
Sphingobium indicum,0.98,0.0,1e-05,0.352,uniform
Candidatus Tenderia,0.9663,0.0,0.0,0.094,uniform
Halomonas huangheensis,0.9752,0.0,0.0,0.071,uniform
Staphylococcus equorum,0.9367,0.0,1e-05,0.073,uniform
Salinivirga cyanobacteriivorans,0.9531,0.0,0.0,0.012,uniform
Alcaligenes faecalis,0.838,0.0,1e-05,0.064,uniform
Alteromonas stellipolaris,0.9358,0.0,0.0,0.085,uniform
Lactobacillus paraplantarum,0.9623,0.0,0.0,0.081,uniform
Lysobacter antibioticus,0.9847,0.0,0.0,0.056,uniform
Colwellia sp,0.9274,0.0,0.0,0.026,uniform
Pseudoalteromonas phenolica,0.9343,0.0,0.0,0.033,uniform
Pseudohongiella spirulinae,0.8514,0.0,1e-05,0.122,uniform
Prevotella enoeca,0.8695,0.0,0.0,0.011,uniform
Spiroplasma citri,0.9392,0.0,1e-05,0.191,uniform
Erysipelothrix larvae,0.9594,0.0,0.0,0.039,uniform
Kurthia sp,0.9495,0.0,0.0,0.027,uniform
Collimonas pratensis,0.8989,0.0,1e-05,0.039,uniform
Caulobacteraceae bacterium,0.9703,0.0,0.0,0.14,uniform
Clostridium butyricum,0.873,0.0,0.0,0.008,uniform
Kocuria flava,0.9545,0.0,1e-05,0.106,uniform
Sphingobium baderi,0.9716,0.0,0.0,0.192,uniform
Janibacter indicus,0.9882,0.0,0.0,0.144,uniform
Fusobacterium hwasookii,0.8849,0.0,0.0,0.004,uniform
Nitrosomonas ureae,0.958,0.0,0.0,0.098,uniform
Sphingopyxis terrae,0.8233,0.0,3e-05,0.147,uniform
Pseudoalteromonas issachenkonii,0.9699,0.0,0.0,0.151,uniform
Lutibacter profundi,0.9174,0.0,0.0,0.019,uniform
Burkholderia pseudomultivorans,0.7234,0.0,4e-05,0.196,uniform
Burkholderia latens,0.9026,0.0,1e-05,0.426,uniform
Turicibacter sp,0.8381,0.0,1e-05,0.034,uniform
Pandoraea norimbergensis,0.9532,0.0,0.0,0.067,uniform
Rhizobium esperanzae,0.9837,0.0,0.0,0.191,uniform
Pseudoalteromonas rubra,0.9321,0.0,1e-05,0.059,uniform
Enterococcus silesiacus,0.8692,0.0,0.0,0.01,uniform
Lacimicrobium alkaliphilum,0.7849,0.0,2e-05,0.042,uniform
Paenibacillus naphthalenovorans,0.785,0.0,1e-05,0.02,uniform
Planococcus rifietoensis,0.6381,0.0,2e-05,0.046,uniform
Planococcus kocurii,0.973,0.0,0.0,0.063,uniform
Tenacibaculum dicentrarchi,0.8958,0.0,1e-05,0.03,uniform
Myroides odoratimimus,0.8777,0.0,0.0,0.02,uniform
Paucibacter sp,0.9916,0.0,0.0,0.049,uniform
Roseateles depolymerans,0.9595,0.0,0.0,0.06,uniform
Herbaspirillum rubrisubalbicans,0.9469,0.0,0.0,0.038,uniform
Streptomyces globisporus,0.7679,0.0,1e-05,0.053,uniform
Pseudarthrobacter sulfonivorans,0.8938,0.0,1e-05,0.035,uniform
Pseudomonas fragi,0.9939,0.0,0.0,0.05,uniform
Lentibacillus amyloliquefaciens,0.9365,0.0,0.0,0.029,uniform
Hymenobacter sedentarius,0.9474,0.0,0.0,0.04,uniform
Deinococcus actinosclerus,0.9934,0.0,0.0,0.337,uniform
Achromobacter denitrificans,0.9713,0.0,0.0,0.068,uniform
Alteromonas sp,0.9617,0.0,0.0,0.088,uniform
Agromyces aureus,0.9924,0.0,0.0,0.056,uniform
Pseudomonas oryzihabitans,0.8842,0.0,1e-05,0.084,uniform
Aerococcus urinaeequi,0.9656,0.0,1e-05,0.183,uniform
Leclercia adecarboxylata,0.848,0.0,1e-05,0.074,uniform
Kosakonia oryzae,0.9472,0.0,1e-05,0.063,uniform
Staphylococcus simulans,0.9387,0.0,0.0,0.038,uniform
Citrobacter sp,0.9873,0.0,0.0,0.083,uniform
Hafnia paralvei,0.8886,0.0,1e-05,0.052,uniform
Grimontia hollisae,0.9597,0.0,1e-05,0.103,uniform
Enterococcus gallinarum,0.9595,0.0,0.0,0.036,uniform
Gibbsiella quercinecans,0.9784,0.0,0.0,0.033,uniform
Brenneria goodwinii,0.9845,0.0,0.0,0.03,uniform
Aneurinibacillus sp,0.9752,0.0,0.0,0.031,uniform
Microbulbifer sp,0.9621,0.0,1e-05,0.13,uniform
Microterricola viridarii,0.9839,0.0,0.0,0.146,uniform
Paeniclostridium sordellii,0.9641,0.0,0.0,0.007,uniform
Pseudomonas citronellolis,0.9559,0.0,0.0,0.043,uniform
Aerococcus christensenii,0.8297,0.0,2e-05,0.107,uniform
Aerococcus sanguinicola,0.9038,0.0,1e-05,0.143,uniform
Aerococcus urinaehominis,0.9873,0.0,0.0,0.162,uniform
Aerococcus viridans,0.9412,0.0,0.0,0.081,uniform
Paenibacillus yonginensis,0.964,0.0,0.0,0.021,uniform
Sphingomonas panacis,0.9577,0.0,1e-05,0.127,uniform
Clostridium tyrobutyricum,0.8444,0.0,0.0,0.014,uniform
Clostridium argentinense,0.8681,0.0,0.0,0.005,uniform
Pseudodesulfovibrio indicus,0.9915,0.0,0.0,0.124,uniform
Isoptericola dokdonensis,0.985,0.0,0.0,0.075,uniform
Clostridium propionicum,0.9666,0.0,0.0,0.021,uniform
Wenyingzhuangia fucanilytica,0.815,0.0,1e-05,0.017,uniform
Halomonas chromatireducens,0.9703,0.0,0.0,0.129,uniform
Capnocytophaga haemolytica,0.9396,0.0,0.0,0.035,uniform
Actinomyces radicidentis,0.9366,0.0,0.0,0.021,uniform
Desulfovibrio fairfieldensis,0.9698,0.0,1e-05,0.154,uniform
Desulfomicrobium orale,0.9645,0.0,1e-05,0.192,uniform
Actinomyces oris,0.9602,0.0,0.0,0.022,uniform
Gemella sp,0.9396,0.0,0.0,0.01,uniform
Moraxella osloensis,0.9428,0.0,1e-05,0.148,uniform
Bifidobacterium angulatum,0.8692,0.0,1e-05,0.153,uniform
Pseudomonas corrugata,0.935,0.0,0.0,0.05,uniform
Spirosoma montaniterrae,0.964,0.0,0.0,0.016,uniform
Stenotrophomonas sp,0.991,0.0,0.0,0.339,uniform
Martelella sp,0.982,0.0,0.0,0.143,uniform
Corynebacterium stationis,0.9761,0.0,0.0,0.176,uniform
Bosea sp,0.9838,0.0,0.0,0.062,uniform
Alteromonas addita,0.8865,0.0,1e-05,0.065,uniform
Halocynthiibacter arcticus,0.8652,0.0,1e-05,0.089,uniform
Weissella jogaejeotgali,0.9766,0.0,0.0,0.154,uniform
Fervidobacterium islandicum,0.9461,0.0,1e-05,0.126,uniform
Geobacillus subterraneus,0.972,0.0,0.0,0.119,uniform
Serratia rubidaea,0.894,0.0,1e-05,0.089,uniform
Mycobacterium phlei,0.9628,0.0,0.0,0.075,uniform
Methylomonas denitrificans,0.8914,0.0,1e-05,0.039,uniform
Pedobacter cryoconitis,0.9457,0.0,0.0,0.007,uniform
Frondihabitans sp,0.8099,0.0,2e-05,0.058,uniform
Variovorax sp,0.9438,0.0,1e-05,0.151,uniform
Sinomonas atrocyanea,0.8555,0.0,1e-05,0.075,uniform
Haematospirillum jordaniae,0.9215,0.0,2e-05,0.46,uniform
Zhongshania aliphaticivorans,0.9404,0.0,1e-05,0.063,uniform
Sphingorhabdus sp,0.9915,0.0,0.0,0.171,uniform
Pseudomonas azotoformans,0.9451,0.0,0.0,0.034,uniform
Yangia sp,0.9458,0.0,1e-05,0.358,uniform
Obesumbacterium proteus,0.8807,0.0,1e-05,0.044,uniform
Sporosarcina psychrophila,0.9008,0.0,0.0,0.016,uniform
Lactobacillus backii,0.9511,0.0,0.0,0.1,uniform
Corynebacterium simulans,0.977,0.0,0.0,0.112,uniform
Thauera humireducens,0.9965,0.0,0.0,0.228,uniform
Immundisolibacter cernigliae,0.9193,0.0,1e-05,0.35,uniform
Kozakia baliensis,0.9064,0.0,1e-05,0.254,uniform
Acetobacter persici,0.9072,0.0,1e-05,0.147,uniform
Gluconobacter albidus,0.9901,0.0,0.0,0.236,uniform
Neoasaia chiangmaiensis,0.9728,0.0,0.0,0.232,uniform
Acetobacter aceti,0.9784,0.0,0.0,0.141,uniform
Streptococcus pantholopis,0.9707,0.0,0.0,0.052,uniform
Pontibacter akesuensis,0.8646,0.0,1e-05,0.025,uniform
Shigella sp,0.9083,0.0,1e-05,0.178,uniform
Mucilaginibacter sp,0.9297,0.0,0.0,0.011,uniform
Shewanella psychrophila,0.9429,0.0,0.0,0.013,uniform
Pseudomonas alcaligenes,0.9659,0.0,0.0,0.175,uniform
Lactobacillus oris,0.9077,0.0,1e-05,0.059,uniform
Thiobacimonas profunda,0.8687,0.0,1e-05,0.135,uniform
Rummeliibacillus stabekisii,0.8569,0.0,1e-05,0.021,uniform
Streptococcus halotolerans,0.7078,0.0,1e-05,0.026,uniform
Dyella thiooxydans,0.9247,0.0,1e-05,0.132,uniform
Actinoalloteichus hymeniacidonis,0.9619,0.0,0.0,0.046,uniform
Microbulbifer thermotolerans,0.9428,0.0,1e-05,0.105,uniform
Brevibacterium linens,0.8806,0.0,1e-05,0.052,uniform
Pseudomonas silesiensis,0.8461,0.0,1e-05,0.024,uniform
Lactobacillus lindneri,0.9641,0.0,0.0,0.155,uniform
Lactobacillus paracollinoides,0.9529,0.0,0.0,0.061,uniform
Psychrobacter alimentarius,0.959,0.0,0.0,0.065,uniform
Pseudomonas koreensis,0.989,0.0,0.0,0.06,uniform
Geobacter anodireducens,0.9892,0.0,0.0,0.16,uniform
Serinicoccus sp,0.9108,0.0,1e-05,0.1,uniform
Helicobacter himalayensis,0.9499,0.0,1e-05,0.178,uniform
Aminobacter aminovorans,0.9833,0.0,0.0,0.038,uniform
Sporosarcina sp,0.9666,0.0,0.0,0.05,uniform
Nocardioides dokdonensis,0.9893,0.0,0.0,0.173,uniform
Desulfuromonas sp,0.9875,0.0,0.0,0.123,uniform
Pelagibaca abyssi,0.9413,0.0,0.0,0.096,uniform
Sporosarcina ureae,0.9694,0.0,0.0,0.035,uniform
Staphylococcus condimenti,0.9756,0.0,0.0,0.055,uniform
Rhizobacter gummiphilus,0.9414,0.0,0.0,0.055,uniform
Dokdonia donghaensis,0.9553,0.0,0.0,0.054,uniform
Luteitalea pratensis,0.8366,0.0,1e-05,0.024,uniform
Streptococcus marmotae,0.8879,0.0,0.0,0.013,uniform
Pediococcus acidilactici,0.9296,0.0,1e-05,0.198,uniform
Leptospira alstonii,0.9263,0.0,0.0,0.029,uniform
Ruegeria mobilis,0.9573,0.0,1e-05,0.225,uniform
Rhodococcus fascians,0.9657,0.0,0.0,0.058,uniform
Halotalea alkalilenta,0.9034,0.0,1e-05,0.145,uniform
Dokdonella koreensis,0.9901,0.0,0.0,0.161,uniform
Photorhabdus laumondii,0.9299,0.0,0.0,0.037,uniform
Fibrella sp,0.9359,0.0,0.0,0.022,uniform
Mesorhizobium amorphae,0.8784,0.0,1e-05,0.043,uniform
Methylobacterium phyllosphaerae,0.9771,0.0,0.0,0.198,uniform
Fictibacillus phosphorivorans,0.8494,0.0,1e-05,0.021,uniform
Desulfococcus multivorans,0.9574,0.0,0.0,0.084,uniform
Lachnoclostridium sp,0.8765,0.0,0.0,0.002,uniform
Ruminiclostridium sp,0.9634,0.0,0.0,0.041,uniform
Bacteroides caecimuris,0.886,0.0,0.0,0.003,uniform
Parabacteroides sp,0.8245,0.0,1e-05,0.024,uniform
Erysipelotrichaceae bacterium,0.7595,0.0,1e-05,0.009,uniform
Blautia sp,0.8887,0.0,0.0,0.004,uniform
Flavonifractor plautii,0.9574,0.0,0.0,0.042,uniform
Pseudoalteromonas luteoviolacea,0.7793,0.0,1e-05,0.023,uniform
Anoxybacillus sp,0.9562,0.0,0.0,0.03,uniform
Anoxybacillus amylolyticus,0.9656,0.0,0.0,0.073,uniform
Pelobacter acetylenicus,0.8841,0.0,2e-05,0.143,uniform
Bacillus oceanisediminis,0.9474,0.0,0.0,0.009,uniform
Rathayibacter tritici,0.9797,0.0,1e-05,0.449,uniform
Pelobacter sp,0.9871,0.0,0.0,0.131,uniform
Campylobacter hyointestinalis,0.9282,0.0,1e-05,0.139,uniform
Campylobacter lanienae,0.9462,0.0,1e-05,0.162,uniform
Tatumella citrea,0.9043,0.0,1e-05,0.055,uniform
Roseomonas gilardii,0.9784,0.0,0.0,0.126,uniform
Streptomyces alfalfae,0.7633,0.0,1e-05,0.02,uniform
Pseudomonas antarctica,0.9282,0.0,0.0,0.045,uniform
Acinetobacter schindleri,0.9585,0.0,0.0,0.066,uniform
Corynebacterium crudilactis,0.9283,0.0,1e-05,0.141,uniform
Pseudomonas lurida,0.9764,0.0,0.0,0.065,uniform
Shinella sp,0.986,0.0,0.0,0.097,uniform
Pectobacterium wasabiae,0.9606,0.0,0.0,0.081,uniform
