Species,r_value,p_value,stError,euclidean,distribution
Pandoraea vervacti,0.9056,0.0,1e-05,0.054,uniform
Spiroplasma kunkelii,0.9256,0.0,1e-05,0.2,uniform
Kiritimatiella glycovorans,0.9416,0.0,2e-05,0.414,uniform
Clostridioides difficile,0.8968,0.0,1e-05,0.037,uniform
Kangiella geojedonensis,0.9719,0.0,1e-05,0.119,uniform
Pelosinus fermentans,0.8654,0.0,1e-05,0.009,uniform
Pseudonocardia sp,0.8925,0.0,2e-05,0.24,uniform
Bacillus simplex,0.9313,0.0,0.0,0.011,uniform
Pseudoalteromonas agarivorans,0.9139,0.0,1e-05,0.045,uniform
Lactobacillus mucosae,0.8487,0.0,3e-05,0.157,uniform
Pseudoalteromonas arctica,0.9053,0.0,1e-05,0.044,uniform
Pseudoalteromonas espejiana,0.947,0.0,1e-05,0.04,uniform
Pseudoalteromonas tunicata,0.8914,0.0,1e-05,0.02,uniform
Pseudoalteromonas translucida,0.9494,0.0,1e-05,0.12,uniform
Pseudoalteromonas nigrifaciens,0.8898,0.0,1e-05,0.067,uniform
Pseudoalteromonas spongiae,0.8956,0.0,1e-05,0.048,uniform
Pseudoalteromonas tetraodonis,0.934,0.0,1e-05,0.112,uniform
Bacillus intestinalis,0.9004,0.0,1e-05,0.057,uniform
Halomonas sp,0.9044,0.0,1e-05,0.044,uniform
Paenibacillus beijingensis,0.8499,0.0,1e-05,0.018,uniform
Elizabethkingia miricola,0.8822,0.0,1e-05,0.022,uniform
Muricauda lutaonensis,0.8443,0.0,2e-05,0.045,uniform
Photorhabdus temperata,0.8879,0.0,1e-05,0.021,uniform
Luteipulveratus mongoliensis,0.7979,0.0,3e-05,0.08,uniform
Pseudomonas synxantha,0.8386,0.0,1e-05,0.022,uniform
Acetobacter sp,0.8968,0.0,3e-05,0.418,uniform
Sandaracinus amylolyticus,0.8646,0.0,1e-05,0.02,uniform
Lysobacter capsici,0.9714,0.0,0.0,0.047,uniform
Lysobacter gummosus,0.9535,0.0,0.0,0.051,uniform
Citrobacter amalonaticus,0.8815,0.0,1e-05,0.031,uniform
Bacillus altitudinis,0.8858,0.0,1e-05,0.041,uniform
Moraxella ovis,0.8607,0.0,3e-05,0.143,uniform
Kosmotoga pacifica,0.9156,0.0,2e-05,0.158,uniform
Pandoraea oxalativorans,0.9684,0.0,0.0,0.097,uniform
Serratia fonticola,0.8984,0.0,1e-05,0.016,uniform
Xanthomonas arboricola,0.9421,0.0,1e-05,0.082,uniform
Verrucomicrobia bacterium,0.8218,0.0,2e-05,0.111,uniform
Mycobacterium fortuitum,0.8842,0.0,1e-05,0.109,uniform
Planctomyces sp,0.8885,0.0,1e-05,0.02,uniform
Gemmata sp,0.8287,0.0,1e-05,0.017,uniform
Pirellula sp,0.8951,0.0,1e-05,0.018,uniform
Sneathia amnii,0.942,0.0,1e-05,0.169,uniform
Devosia sp,0.7881,0.0,2e-05,0.072,uniform
Intestinimonas butyriciproducens,0.7705,0.0,3e-05,0.108,uniform
Sulfurovum lithotrophicum,0.8155,0.0,3e-05,0.226,uniform
Brevibacterium flavum,0.9358,0.0,2e-05,0.294,uniform
Erythrobacter atlanticus,0.8728,0.0,3e-05,0.148,uniform
Corynebacterium kutscheri,0.9596,0.0,1e-05,0.208,uniform
Microcystis panniformis,0.9483,0.0,0.0,0.025,uniform
Streptomyces pristinaespiralis,0.9035,0.0,1e-05,0.039,uniform
Rhodococcus aetherivorans,0.9116,0.0,1e-05,0.087,uniform
Citromicrobium sp,0.982,0.0,1e-05,0.484,uniform
Salimicrobium jeotgali,0.9244,0.0,2e-05,0.111,uniform
Edwardsiella sp,0.949,0.0,2e-05,0.431,uniform
Salinicoccus halodurans,0.8507,0.0,2e-05,0.082,uniform
Thioalkalivibrio versutus,0.7976,0.0,6e-05,0.395,uniform
Polyangium brachysporum,0.887,0.0,1e-05,0.034,uniform
Nonlabens sp,0.8518,0.0,2e-05,0.082,uniform
Moraxella bovoculi,0.9298,0.0,1e-05,0.139,uniform
Deinococcus puniceus,0.9153,0.0,2e-05,0.233,uniform
Paenibacillus swuensis,0.8892,0.0,1e-05,0.021,uniform
Flavisolibacter tropicus,0.841,0.0,1e-05,0.008,uniform
Denitrobacterium detoxificans,0.9515,0.0,1e-05,0.283,uniform
Herbaspirillum hiltneri,0.9648,0.0,0.0,0.029,uniform
Sedimenticola thiotaurini,0.9398,0.0,1e-05,0.099,uniform
Nitrosomonas communis,0.949,0.0,0.0,0.035,uniform
Altererythrobacter atlanticus,0.877,0.0,3e-05,0.29,uniform
Gemmatimonas phototrophica,0.942,0.0,1e-05,0.077,uniform
Spongiibacter sp,0.8561,0.0,2e-05,0.058,uniform
Hoeflea sp,0.9257,0.0,1e-05,0.094,uniform
Actinobacteria bacterium,0.9079,0.0,3e-05,0.496,uniform
Mycobacterium vaccae,0.8035,0.0,2e-05,0.115,uniform
Marinobacter psychrophilus,0.8268,0.0,2e-05,0.082,uniform
Pseudomonas trivialis,0.7738,0.0,2e-05,0.032,uniform
Archangium gephyra,0.8857,0.0,0.0,0.007,uniform
Paenibacillus peoriae,0.9495,0.0,0.0,0.016,uniform
Mitsuaria sp,0.8819,0.0,1e-05,0.052,uniform
Mycobacterium immunogenum,0.9105,0.0,1e-05,0.08,uniform
Streptomyces noursei,0.8439,0.0,1e-05,0.02,uniform
Corynebacterium epidermidicanis,0.843,0.0,4e-05,0.232,uniform
Corynebacterium mustelae,0.941,0.0,1e-05,0.101,uniform
Corynebacterium testudinoris,0.9159,0.0,3e-05,0.337,uniform
Pandoraea thiooxydans,0.8776,0.0,2e-05,0.082,uniform
Klebsiella aerogenes,0.9583,0.0,1e-05,0.059,uniform
Phytobacter ursingii,0.8743,0.0,1e-05,0.026,uniform
Croceicoccus naphthovorans,0.8864,0.0,3e-05,0.213,uniform
Limnohabitans sp,0.9273,0.0,1e-05,0.076,uniform
Reinekea forsetii,0.8626,0.0,2e-05,0.079,uniform
Nitrospira moscoviensis,0.9335,0.0,1e-05,0.064,uniform
Altererythrobacter marensis,0.9175,0.0,2e-05,0.247,uniform
Pandoraea faecigallinarum,0.8751,0.0,2e-05,0.081,uniform
Piscirickettsia salmonis,0.7912,0.0,2e-05,0.046,uniform
Spiroplasma eriocheiris,0.9333,0.0,2e-05,0.319,uniform
Mycobacterium haemophilum,0.8851,0.0,3e-05,0.087,uniform
Labrenzia sp,0.9416,0.0,1e-05,0.06,uniform
Steroidobacter denitrificans,0.9609,0.0,1e-05,0.207,uniform
Bacillus filamentosus,0.8835,0.0,1e-05,0.009,uniform
Yersinia aleksiciae,0.943,0.0,1e-05,0.049,uniform
Ectothiorhodospira sp,0.8981,0.0,2e-05,0.138,uniform
Methylophilus sp,0.9214,0.0,1e-05,0.046,uniform
Celeribacter marinus,0.849,0.0,3e-05,0.131,uniform
Bacillus smithii,0.7942,0.0,1e-05,0.044,uniform
Lactobacillus koreensis,0.9055,0.0,1e-05,0.105,uniform
Lactobacillus ginsenosidimutans,0.8124,0.0,2e-05,0.039,uniform
Cyclobacterium amurskyense,0.8661,0.0,1e-05,0.007,uniform
Eubacterium sulci,0.9303,0.0,1e-05,0.092,uniform
Olsenella sp,0.6886,0.0,5e-05,0.132,uniform
Arsenicicoccus sp,0.9372,0.0,2e-05,0.251,uniform
Selenomonas sp,0.902,0.0,1e-05,0.08,uniform
Actinomyces meyeri,0.9598,0.0,1e-05,0.453,uniform
Ottowia sp,0.9206,0.0,1e-05,0.036,uniform
Prevotella fusca,0.8718,0.0,0.0,0.006,uniform
Bordetella hinzii,0.9131,0.0,1e-05,0.065,uniform
Anaerostipes hadrus,0.8561,0.0,1e-05,0.022,uniform
Myxococcus hansupus,0.8335,0.0,1e-05,0.015,uniform
Mycobacterium goodii,0.9691,0.0,0.0,0.084,uniform
Anoxybacillus gonensis,0.9593,0.0,1e-05,0.102,uniform
Wenzhouxiangella marina,0.8296,0.0,3e-05,0.178,uniform
Bacteroidetes bacterium,0.7517,0.0,2e-05,0.033,uniform
Hyphomonadaceae bacterium,0.917,0.0,1e-05,0.059,uniform
Betaproteobacteria bacterium,0.9239,0.0,1e-05,0.097,uniform
Chondromyces crocatus,0.8941,0.0,0.0,0.007,uniform
Octadecabacter temperatus,0.9425,0.0,1e-05,0.096,uniform
Enterobacter hormaechei,0.8229,0.0,2e-05,0.079,uniform
Campylobacter ureolyticus,0.8552,0.0,2e-05,0.119,uniform
Campylobacter gracilis,0.8921,0.0,2e-05,0.153,uniform
Sphingopyxis granuli,0.9176,0.0,1e-05,0.091,uniform
Massilia sp,0.9078,0.0,0.0,0.017,uniform
Klebsiella quasipneumoniae,0.8938,0.0,2e-05,0.083,uniform
Cronobacter universalis,0.9015,0.0,1e-05,0.099,uniform
Cronobacter condimenti,0.8084,0.0,3e-05,0.057,uniform
Cronobacter dublinensis,0.8689,0.0,2e-05,0.079,uniform
Cronobacter muytjensii,0.96,0.0,1e-05,0.106,uniform
Pediococcus damnosus,0.9363,0.0,2e-05,0.18,uniform
Microbacterium sp,0.975,0.0,1e-05,0.434,uniform
Spiroplasma turonicum,0.9252,0.0,2e-05,0.178,uniform
Bacillus cellulasensis,0.9733,0.0,0.0,0.04,uniform
Alcanivorax xenomutans,0.9339,0.0,1e-05,0.071,uniform
Vulgatibacter incomptus,0.9628,0.0,1e-05,0.173,uniform
Labilithrix luteola,0.8198,0.0,0.0,0.004,uniform
Bordetella sp,0.9504,0.0,1e-05,0.033,uniform
Spiroplasma litorale,0.8215,0.0,3e-05,0.292,uniform
Oblitimonas alkaliphila,0.9244,0.0,1e-05,0.135,uniform
Enterococcus durans,0.9135,0.0,1e-05,0.029,uniform
Nitrosospira briensis,0.9011,0.0,2e-05,0.193,uniform
Beggiatoa leptomitoformis,0.6334,0.0,3e-05,0.014,uniform
Streptomyces ambofaciens,0.9265,0.0,1e-05,0.04,uniform
Chelatococcus sp,0.8696,0.0,3e-05,0.258,uniform
Pseudomonas yamanorum,0.9085,0.0,1e-05,0.034,uniform
Leptotrichia sp,0.9157,0.0,0.0,0.026,uniform
Kangiella sediminilitoris,0.9057,0.0,2e-05,0.113,uniform
Bacillus beveridgei,0.851,0.0,1e-05,0.054,uniform
Francisella persica,0.964,0.0,1e-05,0.346,uniform
Campylobacter pinnipediorum,0.9581,0.0,1e-05,0.116,uniform
Citrobacter portucalensis,0.9499,0.0,0.0,0.051,uniform
Lactobacillus heilongjiangensis,0.8373,0.0,1e-05,0.035,uniform
Capnocytophaga sp,0.7737,0.0,1e-05,0.03,uniform
Actinomyces sp,0.8474,0.0,3e-05,0.248,uniform
Ralstonia insidiosa,0.8826,0.0,2e-05,0.075,uniform
Zobellella denitrificans,0.8765,0.0,1e-05,0.06,uniform
Rufibacter tibetensis,0.9084,0.0,1e-05,0.011,uniform
Cutibacterium acnes,0.9155,0.0,2e-05,0.464,uniform
Defluviimonas alba,0.9132,0.0,1e-05,0.072,uniform
Altererythrobacter epoxidivorans,0.9699,0.0,1e-05,0.289,uniform
Arthrobacter alpinus,0.8807,0.0,1e-05,0.157,uniform
Psychrobacter urativorans,0.775,0.0,3e-05,0.066,uniform
Sphingopyxis macrogoltabida,0.9127,0.0,1e-05,0.093,uniform
Glutamicibacter halophytocola,0.9802,0.0,1e-05,0.122,uniform
Kibdelosporangium phytohabitans,0.9221,0.0,0.0,0.01,uniform
Bacteroides cellulosilyticus,0.8984,0.0,0.0,0.002,uniform
Acinetobacter equi,0.8692,0.0,1e-05,0.029,uniform
Algoriphagus sp,0.9203,0.0,1e-05,0.021,uniform
Salegentibacter sp,0.938,0.0,0.0,0.018,uniform
Weissella cibaria,0.938,0.0,1e-05,0.112,uniform
Mycobacterium chimaera,0.9651,0.0,1e-05,0.4,uniform
Lactobacillus gallinarum,0.8934,0.0,1e-05,0.209,uniform
Brevundimonas sp,0.9474,0.0,2e-05,0.368,uniform
Algibacter alginicilyticus,0.8631,0.0,1e-05,0.011,uniform
Stenotrophomonas acidaminiphila,0.9591,0.0,1e-05,0.355,uniform
Lactobacillus kunkeei,0.8448,0.0,3e-05,0.253,uniform
Bacteroides ovatus,0.8726,0.0,0.0,0.003,uniform
Blastochloris viridis,0.9543,0.0,1e-05,0.263,uniform
Staphylococcus sp,0.9418,0.0,1e-05,0.073,uniform
Pedobacter sp,0.8628,0.0,1e-05,0.007,uniform
Caulobacter henricii,0.9196,0.0,2e-05,0.333,uniform
Agarivorans gilvus,0.9285,0.0,1e-05,0.029,uniform
Paenibacillus bovis,0.8976,0.0,1e-05,0.016,uniform
Sinorhizobium americanum,0.849,0.0,3e-05,0.141,uniform
Aeromonas schubertii,0.8865,0.0,1e-05,0.06,uniform
Pannonibacter phragmitetus,0.9353,0.0,1e-05,0.04,uniform
Candidatus Tenderia,0.8945,0.0,1e-05,0.09,uniform
Halomonas huangheensis,0.8864,0.0,1e-05,0.059,uniform
Staphylococcus equorum,0.9216,0.0,1e-05,0.075,uniform
Salinivirga cyanobacteriivorans,0.9263,0.0,0.0,0.01,uniform
Alcaligenes faecalis,0.7676,0.0,2e-05,0.039,uniform
Alteromonas stellipolaris,0.8818,0.0,1e-05,0.105,uniform
Lactobacillus paraplantarum,0.9501,0.0,1e-05,0.079,uniform
Lysobacter antibioticus,0.8616,0.0,1e-05,0.046,uniform
Colwellia sp,0.8786,0.0,1e-05,0.019,uniform
Pseudoalteromonas phenolica,0.9765,0.0,0.0,0.043,uniform
Pseudohongiella spirulinae,0.888,0.0,2e-05,0.1,uniform
Prevotella enoeca,0.956,0.0,0.0,0.011,uniform
Spiroplasma citri,0.8908,0.0,2e-05,0.438,uniform
Erysipelothrix larvae,0.8898,0.0,1e-05,0.055,uniform
Kurthia sp,0.6744,0.0,4e-05,0.025,uniform
Collimonas pratensis,0.9352,0.0,1e-05,0.019,uniform
Caulobacteraceae bacterium,0.8025,0.0,3e-05,0.109,uniform
Clostridium butyricum,0.8575,0.0,1e-05,0.016,uniform
Kocuria flava,0.9691,0.0,1e-05,0.409,uniform
Sphingobium baderi,0.859,0.0,2e-05,0.107,uniform
Janibacter indicus,0.9232,0.0,2e-05,0.249,uniform
Fusobacterium hwasookii,0.8656,0.0,0.0,0.002,uniform
Nitrosomonas ureae,0.9137,0.0,1e-05,0.052,uniform
Sphingopyxis terrae,0.9397,0.0,1e-05,0.155,uniform
Pseudoalteromonas issachenkonii,0.9546,0.0,1e-05,0.171,uniform
Lutibacter profundi,0.8566,0.0,1e-05,0.023,uniform
Burkholderia pseudomultivorans,0.9189,0.0,2e-05,0.369,uniform
Turicibacter sp,0.8759,0.0,1e-05,0.033,uniform
Pandoraea norimbergensis,0.8921,0.0,1e-05,0.032,uniform
Rhizobium esperanzae,0.934,0.0,1e-05,0.093,uniform
Pseudoalteromonas rubra,0.8717,0.0,1e-05,0.041,uniform
Enterococcus silesiacus,0.8932,0.0,0.0,0.008,uniform
Lacimicrobium alkaliphilum,0.9119,0.0,1e-05,0.044,uniform
Paenibacillus naphthalenovorans,0.7689,0.0,1e-05,0.026,uniform
Planococcus rifietoensis,0.8809,0.0,1e-05,0.051,uniform
Planococcus kocurii,0.8908,0.0,1e-05,0.045,uniform
Tenacibaculum dicentrarchi,0.8807,0.0,1e-05,0.027,uniform
Myroides odoratimimus,0.9295,0.0,0.0,0.03,uniform
Paucibacter sp,0.9275,0.0,1e-05,0.025,uniform
Roseateles depolymerans,0.9525,0.0,1e-05,0.038,uniform
Herbaspirillum rubrisubalbicans,0.8368,0.0,1e-05,0.027,uniform
Streptomyces globisporus,0.9044,0.0,1e-05,0.149,uniform
Pseudarthrobacter sulfonivorans,0.9499,0.0,1e-05,0.075,uniform
Pseudomonas fragi,0.905,0.0,1e-05,0.029,uniform
Lentibacillus amyloliquefaciens,0.9079,0.0,1e-05,0.028,uniform
Hymenobacter sedentarius,0.9052,0.0,1e-05,0.02,uniform
Deinococcus actinosclerus,0.9731,0.0,1e-05,0.389,uniform
Achromobacter denitrificans,0.8893,0.0,1e-05,0.049,uniform
Alteromonas sp,0.9675,0.0,1e-05,0.112,uniform
Agromyces aureus,0.8868,0.0,2e-05,0.217,uniform
Pseudomonas oryzihabitans,0.9185,0.0,1e-05,0.071,uniform
Aerococcus urinaeequi,0.7405,0.0,4e-05,0.095,uniform
Leclercia adecarboxylata,0.944,0.0,1e-05,0.044,uniform
Kosakonia oryzae,0.8829,0.0,2e-05,0.057,uniform
Staphylococcus simulans,0.8654,0.0,1e-05,0.037,uniform
Citrobacter sp,0.8641,0.0,2e-05,0.061,uniform
Hafnia paralvei,0.8671,0.0,1e-05,0.03,uniform
Vibrio fluvialis,0.932,0.0,3e-05,0.49,uniform
Grimontia hollisae,0.8828,0.0,1e-05,0.083,uniform
Enterococcus gallinarum,0.883,0.0,1e-05,0.023,uniform
Gibbsiella quercinecans,0.9279,0.0,1e-05,0.03,uniform
Brenneria goodwinii,0.9218,0.0,1e-05,0.025,uniform
Aneurinibacillus sp,0.9162,0.0,1e-05,0.041,uniform
Microbulbifer sp,0.973,0.0,0.0,0.073,uniform
Microterricola viridarii,0.9689,0.0,1e-05,0.427,uniform
Paeniclostridium sordellii,0.8321,0.0,1e-05,0.011,uniform
Pseudomonas citronellolis,0.9391,0.0,0.0,0.036,uniform
Aerococcus christensenii,0.8539,0.0,2e-05,0.092,uniform
Aerococcus sanguinicola,0.9095,0.0,2e-05,0.136,uniform
Aerococcus urinaehominis,0.8652,0.0,2e-05,0.072,uniform
Aerococcus viridans,0.9799,0.0,0.0,0.125,uniform
Paenibacillus yonginensis,0.9168,0.0,1e-05,0.022,uniform
Sphingomonas panacis,0.7524,0.0,4e-05,0.13,uniform
Clostridium tyrobutyricum,0.9389,0.0,1e-05,0.043,uniform
Clostridium argentinense,0.8506,0.0,0.0,0.005,uniform
Pseudodesulfovibrio indicus,0.9341,0.0,1e-05,0.144,uniform
Clostridium propionicum,0.9011,0.0,1e-05,0.045,uniform
Wenyingzhuangia fucanilytica,0.7879,0.0,1e-05,0.017,uniform
Halomonas chromatireducens,0.8552,0.0,2e-05,0.075,uniform
Capnocytophaga haemolytica,0.8332,0.0,1e-05,0.025,uniform
Actinomyces radicidentis,0.9458,0.0,1e-05,0.33,uniform
Desulfovibrio fairfieldensis,0.8968,0.0,2e-05,0.099,uniform
Desulfomicrobium orale,0.8873,0.0,2e-05,0.126,uniform
Actinomyces oris,0.9507,0.0,1e-05,0.18,uniform
Gemella sp,0.9661,0.0,0.0,0.071,uniform
Moraxella osloensis,0.8401,0.0,2e-05,0.095,uniform
Pseudomonas corrugata,0.9314,0.0,1e-05,0.025,uniform
Spirosoma montaniterrae,0.8687,0.0,1e-05,0.019,uniform
Stenotrophomonas sp,0.941,0.0,1e-05,0.158,uniform
Martelella sp,0.8573,0.0,2e-05,0.071,uniform
Corynebacterium stationis,0.8621,0.0,2e-05,0.353,uniform
Bosea sp,0.9235,0.0,1e-05,0.077,uniform
Alteromonas addita,0.8982,0.0,1e-05,0.113,uniform
Halocynthiibacter arcticus,0.8714,0.0,1e-05,0.041,uniform
Weissella jogaejeotgali,0.9672,0.0,1e-05,0.193,uniform
Fervidobacterium islandicum,0.9271,0.0,2e-05,0.204,uniform
Geobacillus subterraneus,0.8015,0.0,3e-05,0.088,uniform
Serratia rubidaea,0.9066,0.0,1e-05,0.037,uniform
Mycobacterium phlei,0.9574,0.0,1e-05,0.164,uniform
Methylomonas denitrificans,0.9494,0.0,1e-05,0.021,uniform
Pedobacter cryoconitis,0.9252,0.0,0.0,0.006,uniform
Frondihabitans sp,0.936,0.0,1e-05,0.107,uniform
Variovorax sp,0.7408,0.0,3e-05,0.069,uniform
Sinomonas atrocyanea,0.98,0.0,0.0,0.162,uniform
Haematospirillum jordaniae,0.9126,0.0,3e-05,0.43,uniform
Zhongshania aliphaticivorans,0.8776,0.0,1e-05,0.048,uniform
Sphingorhabdus sp,0.9098,0.0,2e-05,0.175,uniform
Pseudomonas azotoformans,0.8783,0.0,1e-05,0.034,uniform
Yangia sp,0.9366,0.0,3e-05,0.404,uniform
Obesumbacterium proteus,0.8829,0.0,1e-05,0.036,uniform
Sporosarcina psychrophila,0.9206,0.0,1e-05,0.017,uniform
Lactobacillus backii,0.8927,0.0,2e-05,0.104,uniform
Corynebacterium simulans,0.9025,0.0,2e-05,0.413,uniform
Thauera humireducens,0.8428,0.0,2e-05,0.076,uniform
Immundisolibacter cernigliae,0.9801,0.0,1e-05,0.272,uniform
Kozakia baliensis,0.9202,0.0,2e-05,0.247,uniform
Acetobacter persici,0.9388,0.0,2e-05,0.249,uniform
Gluconobacter albidus,0.8699,0.0,3e-05,0.172,uniform
Neoasaia chiangmaiensis,0.9535,0.0,1e-05,0.186,uniform
Acetobacter aceti,0.9302,0.0,1e-05,0.094,uniform
Streptococcus pantholopis,0.8519,0.0,1e-05,0.024,uniform
Pontibacter akesuensis,0.9082,0.0,1e-05,0.022,uniform
Shigella sp,0.9152,0.0,1e-05,0.249,uniform
Mucilaginibacter sp,0.9048,0.0,1e-05,0.01,uniform
Shewanella psychrophila,0.896,0.0,1e-05,0.011,uniform
Pseudomonas alcaligenes,0.9162,0.0,1e-05,0.055,uniform
Lactobacillus oris,0.9286,0.0,1e-05,0.098,uniform
Thiobacimonas profunda,0.9213,0.0,2e-05,0.196,uniform
Rummeliibacillus stabekisii,0.9024,0.0,1e-05,0.042,uniform
Streptococcus halotolerans,0.9092,0.0,0.0,0.011,uniform
Dyella thiooxydans,0.9504,0.0,1e-05,0.098,uniform
Actinoalloteichus hymeniacidonis,0.9186,0.0,1e-05,0.059,uniform
Microbulbifer thermotolerans,0.9404,0.0,1e-05,0.064,uniform
Brevibacterium linens,0.71,0.0,5e-05,0.113,uniform
Pseudomonas silesiensis,0.801,0.0,1e-05,0.025,uniform
Lactobacillus lindneri,0.8246,0.0,5e-05,0.211,uniform
Lactobacillus paracollinoides,0.9259,0.0,1e-05,0.098,uniform
Psychrobacter alimentarius,0.9427,0.0,1e-05,0.035,uniform
Pseudomonas koreensis,0.8738,0.0,1e-05,0.038,uniform
Geobacter anodireducens,0.8792,0.0,1e-05,0.174,uniform
Serinicoccus sp,0.993,0.0,0.0,0.471,uniform
Helicobacter himalayensis,0.8726,0.0,3e-05,0.159,uniform
Aminobacter aminovorans,0.9324,0.0,1e-05,0.051,uniform
Sporosarcina sp,0.8753,0.0,1e-05,0.029,uniform
Nocardioides dokdonensis,0.8203,0.0,3e-05,0.127,uniform
Desulfuromonas sp,0.9734,0.0,1e-05,0.128,uniform
Pelagibaca abyssi,0.9571,0.0,1e-05,0.105,uniform
Staphylococcus condimenti,0.8561,0.0,1e-05,0.042,uniform
Rhizobacter gummiphilus,0.8477,0.0,1e-05,0.027,uniform
Dokdonia donghaensis,0.9139,0.0,1e-05,0.075,uniform
Luteitalea pratensis,0.968,0.0,0.0,0.052,uniform
Streptococcus marmotae,0.8707,0.0,0.0,0.005,uniform
Pediococcus acidilactici,0.8018,0.0,3e-05,0.123,uniform
Leptospira alstonii,0.9441,0.0,1e-05,0.023,uniform
Ruegeria mobilis,0.9061,0.0,2e-05,0.138,uniform
Rhodococcus fascians,0.8722,0.0,2e-05,0.171,uniform
Halotalea alkalilenta,0.7959,0.0,3e-05,0.091,uniform
Dokdonella koreensis,0.9518,0.0,1e-05,0.16,uniform
Photorhabdus laumondii,0.914,0.0,1e-05,0.032,uniform
Fibrella sp,0.9287,0.0,0.0,0.013,uniform
Mesorhizobium amorphae,0.9335,0.0,1e-05,0.041,uniform
Methylobacterium phyllosphaerae,0.8751,0.0,3e-05,0.313,uniform
Fictibacillus phosphorivorans,0.8301,0.0,1e-05,0.013,uniform
Desulfococcus multivorans,0.9134,0.0,1e-05,0.063,uniform
Lachnoclostridium sp,0.905,0.0,0.0,0.005,uniform
Ruminiclostridium sp,0.8953,0.0,1e-05,0.118,uniform
Bacteroides caecimuris,0.942,0.0,0.0,0.008,uniform
Parabacteroides sp,0.9398,0.0,0.0,0.019,uniform
Erysipelotrichaceae bacterium,0.9506,0.0,0.0,0.018,uniform
Blautia sp,0.8183,0.0,1e-05,0.015,uniform
Flavonifractor plautii,0.9763,0.0,0.0,0.109,uniform
Pseudoalteromonas luteoviolacea,0.9187,0.0,1e-05,0.021,uniform
Anoxybacillus sp,0.9275,0.0,1e-05,0.044,uniform
Anoxybacillus amylolyticus,0.9278,0.0,2e-05,0.144,uniform
Pelobacter acetylenicus,0.9351,0.0,1e-05,0.112,uniform
Bacillus oceanisediminis,0.8587,0.0,1e-05,0.01,uniform
Rathayibacter tritici,0.9603,0.0,1e-05,0.47,uniform
Pelobacter sp,0.8763,0.0,2e-05,0.138,uniform
Campylobacter hyointestinalis,0.8755,0.0,2e-05,0.161,uniform
Campylobacter lanienae,0.9088,0.0,2e-05,0.198,uniform
Tatumella citrea,0.8757,0.0,1e-05,0.054,uniform
Roseomonas gilardii,0.9838,0.0,0.0,0.164,uniform
Streptomyces alfalfae,0.9672,0.0,0.0,0.04,uniform
Pseudomonas antarctica,0.8167,0.0,2e-05,0.036,uniform
Brevundimonas naejangsanensis,0.9927,0.0,0.0,0.463,uniform
Acinetobacter schindleri,0.9307,0.0,1e-05,0.066,uniform
Corynebacterium crudilactis,0.8382,0.0,2e-05,0.077,uniform
Pseudomonas lurida,0.9189,0.0,1e-05,0.036,uniform
Shinella sp,0.9155,0.0,1e-05,0.083,uniform
Pectobacterium wasabiae,0.9369,0.0,1e-05,0.05,uniform
Clostridium estertheticum,0.9507,0.0,0.0,0.008,uniform
Niabella ginsenosidivorans,0.7696,0.0,1e-05,0.013,uniform
Lelliottia amnigena,0.9128,0.0,1e-05,0.066,uniform
Ochrobactrum pseudogrignonense,0.8681,0.0,1e-05,0.037,uniform
Spiroplasma clarkii,0.9114,0.0,2e-05,0.261,uniform
Bartonella apis,0.886,0.0,2e-05,0.094,uniform
Marinobacterium aestuarii,0.8768,0.0,1e-05,0.029,uniform
Streptomyces parvulus,0.9006,0.0,2e-05,0.213,uniform
Ensifer adhaerens,0.8962,0.0,1e-05,0.102,uniform
Dietzia timorensis,0.9159,0.0,3e-05,0.433,uniform
Altererythrobacter ishigakiensis,0.9424,0.0,2e-05,0.275,uniform
Arachidicoccus sp,0.8647,0.0,1e-05,0.024,uniform
Bacillus weihaiensis,0.7218,0.0,1e-05,0.012,uniform
Halothiobacillus sp,0.8269,0.0,3e-05,0.181,uniform
Lactobacillus curvatus,0.8985,0.0,3e-05,0.241,uniform
Porphyrobacter neustonensis,0.9024,0.0,2e-05,0.253,uniform
Edwardsiella hoshinae,0.9172,0.0,1e-05,0.098,uniform
Actinoalloteichus sp,0.9813,0.0,0.0,0.089,uniform
Rhizobiales bacterium,0.7625,0.0,4e-05,0.118,uniform
Lacunisphaera limnophila,0.9149,0.0,2e-05,0.221,uniform
Pseudomonas alcaliphila,0.7922,0.0,2e-05,0.041,uniform
Bordetella bronchialis,0.9553,0.0,0.0,0.058,uniform
Bordetella flabilis,0.8948,0.0,1e-05,0.063,uniform
Amycolatopsis orientalis,0.8813,0.0,1e-05,0.043,uniform
Xenorhabdus hominickii,0.8828,0.0,1e-05,0.014,uniform
Vibrio breoganii,0.9055,0.0,1e-05,0.095,uniform
Azoarcus olearius,0.8928,0.0,1e-05,0.067,uniform
Minicystis rosea,0.8845,0.0,0.0,0.005,uniform
Woeseia oceani,0.8482,0.0,2e-05,0.06,uniform
Diaphorobacter polyhydroxybutyrativorans,0.8934,0.0,2e-05,0.288,uniform
Streptomyces griseochromogenes,0.9231,0.0,1e-05,0.02,uniform
Cryobacterium arcticum,0.8044,0.0,3e-05,0.144,uniform
Stenotrophomonas rhizophila,0.9005,0.0,1e-05,0.097,uniform
Candidatus Hamiltonella,0.8537,0.0,4e-05,0.304,uniform
Vibrio scophthalmi,0.9275,0.0,1e-05,0.042,uniform
